flow_id,src,dst,path_idx,path_hops,demand_mbps,rate_mbps,sent_bytes,delivered_bytes,loss_bytes,loss_pct
74,1,16,1,q_r2_r7 | q_r7_r22 | q_r22_r19 | q_r19_r17,30.2525,22.6809,5671500,5670000,1500,0.03
75,1,16,2,q_r2_r15 | q_r15_r22 | q_r22_r19 | q_r19_r17,30.2525,4.5164,1129500,1129500,0,0.00
76,1,16,3,q_r2_r7 | q_r7_r5 | q_r5_r19 | q_r19_r17,30.2525,0.6141,154500,153000,1500,0.97
77,1,17,0,q_r2_r15 | q_r15_r22 | q_r22_r18,0.8019,0.1179,30000,28500,1500,5.00
78,1,17,1,q_r2_r7 | q_r7_r22 | q_r22_r18,0.8019,0.3705,93000,91500,1500,1.61
79,1,17,2,q_r2_r7 | q_r7_r6 | q_r6_r18,0.8019,0.3135,79500,78000,1500,1.89
80,1,18,0,q_r2_r15 | q_r15_r5 | q_r5_r19,102.4215,3.9266,982500,981000,1500,0.15
81,1,18,1,q_r2_r7 | q_r7_r22 | q_r22_r19,102.4215,23.3626,5841000,5839500,1500,0.03
82,1,18,2,q_r2_r15 | q_r15_r22 | q_r22_r19,102.4215,23.0332,5758500,5757000,1500,0.03
83,1,18,3,q_r2_r7 | q_r7_r5 | q_r5_r19,102.4215,52.0991,13026000,13024500,1500,0.01
84,1,20,0,q_r2_r15 | q_r15_r5 | q_r5_r4 | q_r4_r21,48.2736,11.6928,2923500,2922000,1500,0.05
85,1,20,1,q_r2_r7 | q_r7_r5 | q_r5_r4 | q_r4_r21,48.2736,35.7781,8946000,8943000,3000,0.03
86,1,20,3,q_r2_r14 | q_r14_r7 | q_r7_r5 | q_r5_r4 | q_r4_r21,48.2736,0.7994,201000,201000,0,0.00
87,1,21,0,q_r2_r15 | q_r15_r22,3.1013,0.8360,210000,208500,1500,0.71
88,1,21,1,q_r2_r7 | q_r7_r22,3.1013,2.2652,567000,565500,1500,0.26
89,2,0,0,q_r3_r1,5747.7676,2986.0198,746506500,746499000,7500,0.00
90,2,0,1,q_r3_r13 | q_r13_r5 | q_r5_r1,5747.7676,1107.9763,276994500,276988500,6000,0.00
91,2,0,2,q_r3_r7 | q_r7_r5 | q_r5_r1,5747.7676,1556.5621,389142000,389133000,9000,0.00
92,2,0,3,q_r3_r13 | q_r13_r8 | q_r8_r5 | q_r5_r1,5747.7676,97.2094,24303000,24303000,0,0.00
93,2,1,0,q_r3_r7 | q_r7_r2,24.8733,12.7114,3178500,3178500,0,0.00
94,2,1,1,q_r3_r7 | q_r7_r14 | q_r14_r2,24.8733,0.0330,9000,9000,0,0.00
95,2,1,2,q_r3_r13 | q_r13_r12 | q_r12_r15 | q_r15_r2,24.8733,0.6245,157500,21000,136500,86.67
96,2,1,3,q_r3_r7 | q_r7_r22 | q_r22_r15 | q_r15_r2,24.8733,11.5043,2877000,2877000,0,0.00
97,2,3,0,q_r3_r13 | q_r13_r5 | q_r5_r4,2.2368,0.3877,97500,97500,0,0.00
98,2,3,1,q_r3_r7 | q_r7_r5 | q_r5_r4,2.2368,0.7037,177000,177000,0,0.00
99,2,3,2,q_r3_r1 | q_r1_r5 | q_r5_r4,2.2368,1.1151,279000,279000,0,0.00
100,2,3,3,q_r3_r13 | q_r13_r8 | q_r8_r5 | q_r5_r4,2.2368,0.0302,9000,9000,0,0.00
101,2,4,0,q_r3_r13 | q_r13_r5,3008.0563,834.3141,208579500,208576500,3000,0.00
102,2,4,1,q_r3_r7 | q_r7_r5,3008.0563,989.6967,247425000,247422000,3000,0.00
103,2,4,2,q_r3_r1 | q_r1_r5,3008.0563,1170.3823,292596000,292591500,4500,0.00
104,2,4,3,q_r3_r13 | q_r13_r8 | q_r8_r5,3008.0563,13.6631,3417000,3415500,1500,0.04
105,2,5,0,q_r3_r13 | q_r13_r6,4751.3975,1784.5428,446136000,446131500,4500,0.00
106,2,5,1,q_r3_r7 | q_r7_r6,4751.3975,2049.9392,512485500,512478000,7500,0.00
107,2,5,2,q_r3_r13 | q_r13_r5 | q_r5_r7 | q_r7_r6,4751.3975,524.3261,131082000,131079000,3000,0.00
108,2,5,3,q_r3_r1 | q_r1_r5 | q_r5_r13 | q_r13_r6,4751.3975,392.5893,98148000,98146500,1500,0.00
109,2,6,0,q_r3_r7,3030.5127,1520.6673,380167500,380163000,4500,0.00
110,2,6,1,q_r3_r13 | q_r13_r6 | q_r6_r7,3030.5127,217.4212,54355500,54355500,0,0.00
111,2,6,2,q_r3_r1 | q_r1_r5 | q_r5_r7,3030.5127,401.7867,100447500,100446000,1500,0.00
112,2,6,3,q_r3_r13 | q_r13_r5 | q_r5_r7,3030.5127,890.6373,222660000,222657000,3000,0.00
113,2,7,0,q_r3_r13 | q_r13_r8,0.5663,0.4781,120000,120000,0,0.00
114,2,7,2,q_r3_r13 | q_r13_r5 | q_r5_r8,0.5663,0.0523,13500,12000,1500,11.11
115,2,7,3,q_r3_r1 | q_r1_r5 | q_r5_r8,0.5663,0.0275,7500,7500,0,0.00
116,2,8,0,q_r3_r1 | q_r1_r20 | q_r20_r9,1.1542,0.9732,244500,244500,0,0.00
117,2,8,1,q_r3_r1 | q_r1_r10 | q_r10_r9,1.1542,0.0153,4500,4500,0,0.00
118,2,8,2,q_r3_r13 | q_r13_r5 | q_r5_r1 | q_r1_r20 | q_r20_r9,1.1542,0.0650,16500,16500,0,0.00
119,2,8,3,q_r3_r7 | q_r7_r5 | q_r5_r1 | q_r1_r20 | q_r20_r9,1.1542,0.1007,25500,25500,0,0.00
120,2,9,0,q_r3_r1 | q_r1_r10,61.5173,60.7500,15189000,15187500,1500,0.01
121,2,9,1,q_r3_r13 | q_r13_r5 | q_r5_r1 | q_r1_r10,61.5173,0.2036,51000,51000,0,0.00
122,2,9,3,q_r3_r7 | q_r7_r5 | q_r5_r1 | q_r1_r10,61.5173,0.5637,141000,141000,0,0.00
123,2,10,0,q_r3_r13 | q_r13_r5 | q_r5_r11,2.1350,0.1466,37500,37500,0,0.00
124,2,10,1,q_r3_r7 | q_r7_r22 | q_r22_r11,2.1350,0.3817,96000,96000,0,0.00
125,2,10,2,q_r3_r1 | q_r1_r5 | q_r5_r11,2.1350,0.6071,153000,153000,0,0.00
126,2,10,3,q_r3_r7 | q_r7_r5 | q_r5_r11,2.1350,0.9996,250500,250500,0,0.00
127,2,11,0,q_r3_r13 | q_r13_r12,1.8567,0.1294,33000,4500,28500,86.36
128,2,11,1,q_r3_r7 | q_r7_r22 | q_r22_r15 | q_r15_r12,1.8567,0.3124,79500,16500,63000,79.25
129,2,11,2,q_r3_r13 | q_r13_r5 | q_r5_r15 | q_r15_r12,1.8567,0.4380,111000,25500,85500,77.03
130,2,11,3,q_r3_r1 | q_r1_r5 | q_r5_r13 | q_r13_r12,1.8567,0.9769,244500,27000,217500,88.96
131,2,12,0,q_r3_r13,4.6261,4.6043,1152000,1150500,1500,0.13
132,2,12,3,q_r3_r7 | q_r7_r5 | q_r5_r13,4.6261,0.0190,6000,6000,0,0.00
133,2,13,0,q_r3_r7 | q_r7_r14,0.0467,0.0148,4500,4500,0,0.00
134,2,13,1,q_r3_r7 | q_r7_r2 | q_r2_r14,0.0467,0.0102,3000,1500,1500,50.00
135,2,13,3,q_r3_r13 | q_r13_r5 | q_r5_r7 | q_r7_r14,0.0467,0.0139,4500,3000,1500,33.33
136,2,14,0,q_r3_r13 | q_r13_r12 | q_r12_r15,143.1476,26.3492,6588000,822000,5766000,87.52
137,2,14,1,q_r3_r7 | q_r7_r22 | q_r22_r15,143.1476,0.5080,127500,126000,1500,1.18
138,2,14,2,q_r3_r13 | q_r13_r5 | q_r5_r15,143.1476,73.8898,18472500,18471000,1500,0.01
139,2,14,3,q_r3_r1 | q_r1_r5 | q_r5_r15,143.1476,42.4006,10600500,10600500,0,0.00
140,2,15,0,q_r3_r1 | q_r1_r16,6.2994,1.9731,493500,493500,0,0.00
141,2,15,1,q_r3_r7 | q_r7_r22 | q_r22_r16,6.2994,1.1842,297000,295500,1500,0.51
142,2,15,2,q_r3_r13 | q_r13_r5 | q_r5_r1 | q_r1_r16,6.2994,1.3690,343500,342000,1500,0.44
143,2,15,3,q_r3_r7 | q_r7_r5 | q_r5_r1 | q_r1_r16,6.2994,1.7730,444000,442500,1500,0.34
144,2,17,0,q_r3_r13 | q_r13_r6 | q_r6_r18,79.3901,46.4749,11619000,11617500,1500,0.01
145,2,17,1,q_r3_r7 | q_r7_r22 | q_r22_r18,79.3901,19.1123,4779000,4777500,1500,0.03
146,2,17,2,q_r3_r7 | q_r7_r6 | q_r6_r18,79.3901,13.8025,3451500,3450000,1500,0.04
147,2,18,0,q_r3_r13 | q_r13_r5 | q_r5_r19,2693.2393,426.6326,106659000,106656000,3000,0.00
148,2,18,1,q_r3_r7 | q_r7_r22 | q_r22_r19,2693.2393,547.7322,136933500,136930500,3000,0.00
149,2,18,2,q_r3_r1 | q_r1_r5 | q_r5_r19,2693.2393,856.8708,214218000,214213500,4500,0.00
150,2,18,3,q_r3_r7 | q_r7_r5 | q_r5_r19,2693.2393,862.0038,215502000,215496000,6000,0.00
151,2,19,0,q_r3_r1 | q_r1_r20,4.0521,0.5584,141000,141000,0,0.00
152,2,19,1,q_r3_r13 | q_r13_r5 | q_r5_r1 | q_r1_r20,4.0521,0.5842,147000,145500,1500,1.02
153,2,19,2,q_r3_r1 | q_r1_r10 | q_r10_r9 | q_r9_r20,4.0521,2.3384,585000,583500,1500,0.26
154,2,19,3,q_r3_r7 | q_r7_r5 | q_r5_r1 | q_r1_r20,4.0521,0.5712,144000,142500,1500,1.04
155,2,20,0,q_r3_r1 | q_r1_r10 | q_r10_r21,2.3488,1.1861,297000,295500,1500,0.51
156,2,20,1,q_r3_r13 | q_r13_r5 | q_r5_r4 | q_r4_r21,2.3488,0.1955,49500,48000,1500,3.03
157,2,20,2,q_r3_r1 | q_r1_r5 | q_r5_r4 | q_r4_r21,2.3488,0.2229,57000,55500,1500,2.63
158,2,20,3,q_r3_r7 | q_r7_r5 | q_r5_r4 | q_r4_r21,2.3488,0.7442,187500,186000,1500,0.80
159,2,21,0,q_r3_r7 | q_r7_r22,29.3083,28.6622,7167000,7164000,3000,0.04
160,2,21,3,q_r3_r13 | q_r13_r12 | q_r12_r15 | q_r15_r22,29.3083,0.6438,162000,16500,145500,89.81
161,3,0,0,q_r4_r5 | q_r5_r1,54.2190,51.3931,12849000,12849000,0,0.00
162,3,0,2,q_r4_r5 | q_r5_r13 | q_r13_r3 | q_r3_r1,54.2190,0.0197,6000,4500,1500,25.00
163,3,0,3,q_r4_r17 | q_r17_r19 | q_r19_r5 | q_r5_r1,54.2190,2.7970,700500,700500,0,0.00
164,3,1,0,q_r4_r5 | q_r5_r7 | q_r7_r2,16.1159,6.8102,1704000,1704000,0,0.00
165,3,1,1,q_r4_r5 | q_r5_r15 | q_r15_r2,16.1159,9.1394,2286000,2286000,0,0.00
166,3,1,3,q_r4_r17 | q_r17_r19 | q_r19_r22 | q_r22_r7 | q_r7_r2,16.1159,0.1656,42000,40500,1500,3.57
167,3,2,0,q_r4_r5 | q_r5_r13 | q_r13_r3,0.9558,0.0276,7500,7500,0,0.00
168,3,2,1,q_r4_r5 | q_r5_r7 | q_r7_r3,0.9558,0.1933,49500,49500,0,0.00
169,3,2,2,q_r4_r5 | q_r5_r1 | q_r1_r3,0.9558,0.7349,184500,184500,0,0.00
170,3,4,0,q_r4_r5,37.5429,37.5397,9385500,9385500,0,0.00
171,3,5,0,q_r4_r5 | q_r5_r13 | q_r13_r6,0.2310,0.1695,43500,43500,0,0.00
172,3,5,1,q_r4_r5 | q_r5_r7 | q_r7_r6,0.2310,0.0407,10500,10500,0,0.00
173,3,5,3,q_r4_r17 | q_r17_r19 | q_r19_r22 | q_r22_r7 | q_r7_r6,0.2310,0.0208,6000,6000,0,0.00
174,3,6,0,q_r4_r5 | q_r5_r7,1.4099,1.2871,322500,322500,0,0.00
175,3,6,1,q_r4_r17 | q_r17_r19 | q_r19_r22 | q_r22_r7,1.4099,0.1189,30000,30000,0,0.00
176,3,7,0,q_r4_r5 | q_r5_r8,0.0346,0.0192,6000,6000,0,0.00
177,3,7,1,q_r4_r5 | q_r5_r13 | q_r13_r8,0.0346,0.0154,4500,4500,0,0.00
178,3,8,0,q_r4_r21 | q_r21_r10 | q_r10_r9,1.6659,0.1667,42000,42000,0,0.00
179,3,8,1,q_r4_r5 | q_r5_r1 | q_r1_r20 | q_r20_r9,1.6659,1.1139,279000,279000,0,0.00
180,3,8,2,q_r4_r5 | q_r5_r1 | q_r1_r10 | q_r10_r9,1.6659,0.3813,96000,96000,0,0.00
181,3,9,0,q_r4_r21 | q_r21_r10,27.8001,12.1919,3048000,3048000,0,0.00
182,3,9,1,q_r4_r5 | q_r5_r1 | q_r1_r10,27.8001,14.3774,3595500,3594000,1500,0.04
183,3,9,2,q_r4_r17 | q_r17_r19 | q_r19_r5 | q_r5_r1 | q_r1_r10,27.8001,1.2196,306000,306000,0,0.00
184,3,9,3,q_r4_r5 | q_r5_r13 | q_r13_r3 | q_r3_r1 | q_r1_r10,27.8001,0.0113,3000,1500,1500,50.00
185,3,10,0,q_r4_r5 | q_r5_r11,0.0164,0.0130,4500,3000,1500,33.33
186,3,11,0,q_r4_r5 | q_r5_r13 | q_r13_r12,0.2571,0.1119,28500,3000,25500,89.47
187,3,11,1,q_r4_r5 | q_r5_r15 | q_r15_r12,0.2571,0.1205,31500,1500,30000,95.24
188,3,11,3,q_r4_r17 | q_r17_r19 | q_r19_r22 | q_r22_r15 | q_r15_r12,0.2571,0.0210,6000,0,6000,100.00
189,3,12,0,q_r4_r5 | q_r5_r13,2.4888,2.4725,619500,618000,1500,0.24
190,3,12,2,q_r4_r17 | q_r17_r19 | q_r19_r5 | q_r5_r13,2.4888,0.0163,4500,4500,0,0.00
191,3,13,0,q_r4_r5 | q_r5_r7 | q_r7_r14,0.2224,0.1152,30000,28500,1500,5.00
192,3,13,1,q_r4_r5 | q_r5_r15 | q_r15_r2 | q_r2_r14,0.2224,0.0622,16500,15000,1500,9.09
193,3,13,2,q_r4_r5 | q_r5_r7 | q_r7_r2 | q_r2_r14,0.2224,0.0350,9000,7500,1500,16.67
194,3,13,3,q_r4_r17 | q_r17_r19 | q_r19_r22 | q_r22_r7 | q_r7_r14,0.2224,0.0101,3000,1500,1500,50.00
195,3,14,0,q_r4_r5 | q_r5_r15,45.0207,44.6368,11160000,11158500,1500,0.01
196,3,14,1,q_r4_r17 | q_r17_r19 | q_r19_r22 | q_r22_r15,45.0207,0.3213,81000,81000,0,0.00
197,3,14,2,q_r4_r5 | q_r5_r13 | q_r13_r12 | q_r12_r15,45.0207,0.0196,6000,0,6000,100.00
198,3,14,3,q_r4_r17 | q_r17_r19 | q_r19_r5 | q_r5_r15,45.0207,0.0430,12000,12000,0,0.00
199,3,15,0,q_r4_r5 | q_r5_r1 | q_r1_r16,0.8825,0.1465,37500,36000,1500,4.00
200,3,15,1,q_r4_r21 | q_r21_r10 | q_r10_r1 | q_r1_r16,0.8825,0.0462,12000,12000,0,0.00
201,3,15,2,q_r4_r5 | q_r5_r19 | q_r19_r22 | q_r22_r16,0.8825,0.6896,172500,171000,1500,0.87
202,3,17,0,q_r4_r17 | q_r17_r19 | q_r19_r22 | q_r22_r18,0.3462,0.1180,30000,30000,0,0.00
203,3,17,3,q_r4_r5 | q_r5_r7 | q_r7_r22 | q_r22_r18,0.3462,0.2173,55500,54000,1500,2.70
204,3,18,0,q_r4_r17 | q_r17_r19,2.8995,0.4235,106500,106500,0,0.00
205,3,18,1,q_r4_r5 | q_r5_r19,2.8995,2.3665,592500,591000,1500,0.25
206,3,18,2,q_r4_r5 | q_r5_r7 | q_r7_r22 | q_r22_r19,2.8995,0.1088,28500,27000,1500,5.26
207,3,19,0,q_r4_r5 | q_r5_r1 | q_r1_r20,4.4019,2.9548,739500,738000,1500,0.20
208,3,19,1,q_r4_r21 | q_r21_r10 | q_r10_r9 | q_r9_r20,4.4019,0.0786,21000,21000,0,0.00
209,3,19,2,q_r4_r21 | q_r21_r10 | q_r10_r1 | q_r1_r20,4.4019,0.3927,99000,99000,0,0.00
210,3,19,3,q_r4_r5 | q_r5_r13 | q_r13_r3 | q_r3_r1 | q_r1_r20,4.4019,0.9759,244500,243000,1500,0.61
211,3,21,0,q_r4_r17 | q_r17_r19 | q_r19_r22,1.6181,0.6391,160500,160500,0,0.00
212,3,21,1,q_r4_r5 | q_r5_r19 | q_r19_r22,1.6181,0.0670,18000,16500,1500,8.33
213,3,21,2,q_r4_r5 | q_r5_r7 | q_r7_r22,1.6181,0.0318,9000,7500,1500,16.67
214,3,21,3,q_r4_r5 | q_r5_r15 | q_r15_r22,1.6181,0.8801,220500,219000,1500,0.68
215,4,0,0,q_r5_r1,447.9751,447.9258,111982500,111981000,1500,0.00
216,4,0,1,q_r5_r13 | q_r13_r3 | q_r3_r1,447.9751,0.0205,6000,4500,1500,25.00
217,4,0,2,q_r5_r7 | q_r7_r3 | q_r3_r1,447.9751,0.0288,7500,7500,0,0.00
218,4,1,0,q_r5_r7 | q_r7_r2,47.8308,20.9694,5242500,5242500,0,0.00
219,4,1,1,q_r5_r15 | q_r15_r2,47.8308,26.8607,6715500,6715500,0,0.00
220,4,2,0,q_r5_r13 | q_r13_r3,100.3486,2.4583,615000,615000,0,0.00
221,4,2,1,q_r5_r7 | q_r7_r3,100.3486,18.6862,4672500,4672500,0,0.00
222,4,2,2,q_r5_r1 | q_r1_r3,100.3486,79.2041,19801500,19801500,0,0.00
223,4,3,0,q_r5_r4,231.7613,231.7608,57940500,57940500,0,0.00
224,4,5,0,q_r5_r13 | q_r13_r6,131.6974,106.9237,26731500,26731500,0,0.00
225,4,5,1,q_r5_r7 | q_r7_r6,131.6974,24.7347,6184500,6184500,0,0.00
226,4,5,3,q_r5_r13 | q_r13_r3 | q_r3_r7 | q_r7_r6,131.6974,0.0390,10500,10500,0,0.00
227,4,6,0,q_r5_r7,140.5895,137.4420,34362000,34360500,1500,0.00
228,4,6,3,q_r5_r13 | q_r13_r3 | q_r3_r7,140.5895,3.1397,786000,784500,1500,0.19
229,4,7,0,q_r5_r8,131.9389,88.3398,22086000,22086000,0,0.00
230,4,7,1,q_r5_r13 | q_r13_r8,131.9389,43.5968,10900500,10900500,0,0.00
231,4,8,0,q_r5_r1 | q_r1_r20 | q_r20_r9,3.9612,2.4690,618000,618000,0,0.00
232,4,8,1,q_r5_r1 | q_r1_r10 | q_r10_r9,3.9612,0.8017,201000,201000,0,0.00
233,4,8,2,q_r5_r4 | q_r4_r21 | q_r21_r10 | q_r10_r9,3.9612,0.5868,147000,147000,0,0.00
234,4,8,3,q_r5_r13 | q_r13_r3 | q_r3_r1 | q_r1_r20 | q_r20_r9,3.9612,0.1037,27000,25500,1500,5.56
235,4,9,0,q_r5_r1 | q_r1_r10,57.9821,35.7371,8935500,8935500,0,0.00
236,4,9,1,q_r5_r4 | q_r4_r21 | q_r21_r10,57.9821,22.2352,5559000,5559000,0,0.00
237,4,10,0,q_r5_r11,2.8862,2.7257,682500,682500,0,0.00
238,4,10,1,q_r5_r19 | q_r19_r22 | q_r22_r11,2.8862,0.1526,39000,39000,0,0.00
