src,dst,path_idx,path_hops,demand_mbps,sent_bytes,delivered_bytes,loss_bytes,loss_pct
3,6,1,q_r4_r17 | q_r17_r19 | q_r19_r22 | q_r22_r7,1.4099,30000,30000,0,0.00
3,7,0,q_r4_r5 | q_r5_r8,0.0346,6000,6000,0,0.00
3,7,1,q_r4_r5 | q_r5_r13 | q_r13_r8,0.0346,4500,4500,0,0.00
3,8,0,q_r4_r21 | q_r21_r10 | q_r10_r9,1.6659,42000,42000,0,0.00
3,8,1,q_r4_r5 | q_r5_r1 | q_r1_r20 | q_r20_r9,1.6659,279000,279000,0,0.00
3,8,2,q_r4_r5 | q_r5_r1 | q_r1_r10 | q_r10_r9,1.6659,96000,96000,0,0.00
3,9,0,q_r4_r21 | q_r21_r10,27.8001,3048000,3048000,0,0.00
3,9,1,q_r4_r5 | q_r5_r1 | q_r1_r10,27.8001,3595500,3594000,1500,0.04
3,9,2,q_r4_r17 | q_r17_r19 | q_r19_r5 | q_r5_r1 | q_r1_r10,27.8001,306000,306000,0,0.00
3,9,3,q_r4_r5 | q_r5_r13 | q_r13_r3 | q_r3_r1 | q_r1_r10,27.8001,3000,1500,1500,50.00
3,10,0,q_r4_r5 | q_r5_r11,0.0164,4500,3000,1500,33.33
3,11,0,q_r4_r5 | q_r5_r13 | q_r13_r12,0.2571,28500,3000,25500,89.47
3,11,1,q_r4_r5 | q_r5_r15 | q_r15_r12,0.2571,31500,1500,30000,95.24
3,11,3,q_r4_r17 | q_r17_r19 | q_r19_r22 | q_r22_r15 | q_r15_r12,0.2571,6000,0,6000,100.00
3,12,0,q_r4_r5 | q_r5_r13,2.4888,619500,618000,1500,0.24
3,12,2,q_r4_r17 | q_r17_r19 | q_r19_r5 | q_r5_r13,2.4888,4500,4500,0,0.00
3,13,0,q_r4_r5 | q_r5_r7 | q_r7_r14,0.2224,30000,28500,1500,5.00
3,13,1,q_r4_r5 | q_r5_r15 | q_r15_r2 | q_r2_r14,0.2224,16500,15000,1500,9.09
3,13,2,q_r4_r5 | q_r5_r7 | q_r7_r2 | q_r2_r14,0.2224,9000,7500,1500,16.67
3,13,3,q_r4_r17 | q_r17_r19 | q_r19_r22 | q_r22_r7 | q_r7_r14,0.2224,3000,1500,1500,50.00
3,14,0,q_r4_r5 | q_r5_r15,45.0207,11160000,11158500,1500,0.01
3,14,1,q_r4_r17 | q_r17_r19 | q_r19_r22 | q_r22_r15,45.0207,81000,81000,0,0.00
3,14,2,q_r4_r5 | q_r5_r13 | q_r13_r12 | q_r12_r15,45.0207,6000,0,6000,100.00
3,14,3,q_r4_r17 | q_r17_r19 | q_r19_r5 | q_r5_r15,45.0207,12000,12000,0,0.00
3,15,0,q_r4_r5 | q_r5_r1 | q_r1_r16,0.8825,37500,36000,1500,4.00
3,15,1,q_r4_r21 | q_r21_r10 | q_r10_r1 | q_r1_r16,0.8825,12000,12000,0,0.00
3,15,2,q_r4_r5 | q_r5_r19 | q_r19_r22 | q_r22_r16,0.8825,172500,171000,1500,0.87
3,17,0,q_r4_r17 | q_r17_r19 | q_r19_r22 | q_r22_r18,0.3462,30000,30000,0,0.00
3,17,3,q_r4_r5 | q_r5_r7 | q_r7_r22 | q_r22_r18,0.3462,55500,54000,1500,2.70
3,18,0,q_r4_r17 | q_r17_r19,2.8995,106500,106500,0,0.00
3,18,1,q_r4_r5 | q_r5_r19,2.8995,592500,591000,1500,0.25
3,18,2,q_r4_r5 | q_r5_r7 | q_r7_r22 | q_r22_r19,2.8995,28500,27000,1500,5.26
3,19,0,q_r4_r5 | q_r5_r1 | q_r1_r20,4.4019,739500,738000,1500,0.20
3,19,1,q_r4_r21 | q_r21_r10 | q_r10_r9 | q_r9_r20,4.4019,21000,21000,0,0.00
3,19,2,q_r4_r21 | q_r21_r10 | q_r10_r1 | q_r1_r20,4.4019,99000,99000,0,0.00
3,19,3,q_r4_r5 | q_r5_r13 | q_r13_r3 | q_r3_r1 | q_r1_r20,4.4019,244500,243000,1500,0.61
3,21,0,q_r4_r17 | q_r17_r19 | q_r19_r22,1.6181,160500,160500,0,0.00
3,21,1,q_r4_r5 | q_r5_r19 | q_r19_r22,1.6181,18000,16500,1500,8.33
3,21,2,q_r4_r5 | q_r5_r7 | q_r7_r22,1.6181,9000,7500,1500,16.67
3,21,3,q_r4_r5 | q_r5_r15 | q_r15_r22,1.6181,220500,219000,1500,0.68
4,0,0,q_r5_r1,447.9751,111982500,111981000,1500,0.00
4,0,1,q_r5_r13 | q_r13_r3 | q_r3_r1,447.9751,6000,4500,1500,25.00
4,0,2,q_r5_r7 | q_r7_r3 | q_r3_r1,447.9751,7500,7500,0,0.00
4,1,0,q_r5_r7 | q_r7_r2,47.8308,5242500,5242500,0,0.00
4,1,1,q_r5_r15 | q_r15_r2,47.8308,6715500,6715500,0,0.00
4,2,0,q_r5_r13 | q_r13_r3,100.3486,615000,615000,0,0.00
4,2,1,q_r5_r7 | q_r7_r3,100.3486,4672500,4672500,0,0.00
4,2,2,q_r5_r1 | q_r1_r3,100.3486,19801500,19801500,0,0.00
4,3,0,q_r5_r4,231.7613,57940500,57940500,0,0.00
4,5,0,q_r5_r13 | q_r13_r6,131.6974,26731500,26731500,0,0.00
4,5,1,q_r5_r7 | q_r7_r6,131.6974,6184500,6184500,0,0.00
4,5,3,q_r5_r13 | q_r13_r3 | q_r3_r7 | q_r7_r6,131.6974,10500,10500,0,0.00
4,6,0,q_r5_r7,140.5895,34362000,34360500,1500,0.00
4,6,3,q_r5_r13 | q_r13_r3 | q_r3_r7,140.5895,786000,784500,1500,0.19
4,7,0,q_r5_r8,131.9389,22086000,22086000,0,0.00
4,7,1,q_r5_r13 | q_r13_r8,131.9389,10900500,10900500,0,0.00
4,8,0,q_r5_r1 | q_r1_r20 | q_r20_r9,3.9612,618000,618000,0,0.00
4,8,1,q_r5_r1 | q_r1_r10 | q_r10_r9,3.9612,201000,201000,0,0.00
4,8,2,q_r5_r4 | q_r4_r21 | q_r21_r10 | q_r10_r9,3.9612,147000,147000,0,0.00
4,8,3,q_r5_r13 | q_r13_r3 | q_r3_r1 | q_r1_r20 | q_r20_r9,3.9612,27000,25500,1500,5.56
4,9,0,q_r5_r1 | q_r1_r10,57.9821,8935500,8935500,0,0.00
4,9,1,q_r5_r4 | q_r4_r21 | q_r21_r10,57.9821,5559000,5559000,0,0.00
4,10,0,q_r5_r11,2.8862,682500,682500,0,0.00
4,10,1,q_r5_r19 | q_r19_r22 | q_r22_r11,2.8862,39000,39000,0,0.00
4,11,0,q_r5_r13 | q_r13_r12,289.2261,35011500,5482500,29529000,84.34
4,11,1,q_r5_r15 | q_r15_r12,289.2261,35842500,11299500,24543000,68.47
4,11,2,q_r5_r8 | q_r8_r13 | q_r13_r12,289.2261,510000,69000,441000,86.47
4,11,3,q_r5_r19 | q_r19_r22 | q_r22_r15 | q_r15_r12,289.2261,946500,256500,690000,72.90
4,12,0,q_r5_r13,33.3164,8329500,8329500,0,0.00
4,13,0,q_r5_r7 | q_r7_r14,0.5089,81000,81000,0,0.00
4,13,1,q_r5_r15 | q_r15_r2 | q_r2_r14,0.5089,30000,30000,0,0.00
4,13,2,q_r5_r7 | q_r7_r2 | q_r2_r14,0.5089,18000,18000,0,0.00
4,14,0,q_r5_r15,62.9775,15702000,15702000,0,0.00
4,14,3,q_r5_r7 | q_r7_r22 | q_r22_r15,62.9775,42000,42000,0,0.00
4,15,0,q_r5_r1 | q_r1_r16,61.0443,2320500,2320500,0,0.00
4,15,1,q_r5_r19 | q_r19_r22 | q_r22_r16,61.0443,10056000,10056000,0,0.00
4,15,2,q_r5_r7 | q_r7_r22 | q_r22_r16,61.0443,531000,531000,0,0.00
4,15,3,q_r5_r15 | q_r15_r22 | q_r22_r16,61.0443,2355000,2355000,0,0.00
4,16,0,q_r5_r19 | q_r19_r17,4.5970,784500,784500,0,0.00
4,16,1,q_r5_r4 | q_r4_r17,4.5970,273000,273000,0,0.00
4,16,2,q_r5_r7 | q_r7_r22 | q_r22_r19 | q_r19_r17,4.5970,94500,94500,0,0.00
4,17,0,q_r5_r13 | q_r13_r6 | q_r6_r18,23.8576,2022000,2022000,0,0.00
4,17,1,q_r5_r19 | q_r19_r22 | q_r22_r18,23.8576,159000,159000,0,0.00
4,17,2,q_r5_r7 | q_r7_r22 | q_r22_r18,23.8576,3766500,3766500,0,0.00
4,17,3,q_r5_r15 | q_r15_r22 | q_r22_r18,23.8576,19500,19500,0,0.00
4,18,0,q_r5_r19,651.8047,137184000,137184000,0,0.00
4,18,1,q_r5_r7 | q_r7_r22 | q_r22_r19,651.8047,5019000,5019000,0,0.00
4,18,2,q_r5_r15 | q_r15_r22 | q_r22_r19,651.8047,20613000,20613000,0,0.00
4,18,3,q_r5_r4 | q_r4_r17 | q_r17_r19,651.8047,138000,138000,0,0.00
4,19,0,q_r5_r1 | q_r1_r20,711.0453,83559000,83556000,3000,0.00
4,19,1,q_r5_r13 | q_r13_r3 | q_r3_r1 | q_r1_r20,711.0453,8604000,8602500,1500,0.02
4,19,2,q_r5_r1 | q_r1_r10 | q_r10_r9 | q_r9_r20,711.0453,82201500,82198500,3000,0.00
4,19,3,q_r5_r7 | q_r7_r3 | q_r3_r1 | q_r1_r20,711.0453,3400500,3399000,1500,0.04
4,20,0,q_r5_r4 | q_r4_r21,17.3422,4237500,4237500,0,0.00
4,20,1,q_r5_r1 | q_r1_r10 | q_r10_r21,17.3422,97500,97500,0,0.00
4,20,2,q_r5_r19 | q_r19_r17 | q_r17_r4 | q_r4_r21,17.3422,3000,1500,1500,50.00
4,21,0,q_r5_r19 | q_r19_r22,148.0090,14352000,14352000,0,0.00
4,21,1,q_r5_r7 | q_r7_r22,148.0090,780000,780000,0,0.00
4,21,2,q_r5_r15 | q_r15_r22,148.0090,20935500,20935500,0,0.00
4,21,3,q_r5_r11 | q_r11_r22,148.0090,937500,937500,0,0.00
