src,dst,demand_mbps,sent_bytes,delivered_bytes,loss_bytes,loss_pct
7,11,1.1563,292500,39000,253500,86.67
7,12,5.7971,1449000,1446000,3000,0.21
7,13,0.2729,72000,66000,6000,8.33
7,14,10.4663,2619000,1252500,1366500,52.18
7,15,8.5212,2133000,2127000,6000,0.28
7,16,0.4410,114000,108000,6000,5.26
7,17,8.3264,2085000,2077500,7500,0.36
7,18,89.6827,22422000,22416000,6000,0.03
7,19,5.7984,1453500,1447500,6000,0.41
7,20,0.0559,10500,7500,3000,28.57
7,21,377.4590,94366500,94360500,6000,0.01
8,0,1146.1602,286543500,286536000,7500,0.00
8,1,0.2519,64500,64500,0,0.00
8,2,6.7059,1680000,1680000,0,0.00
8,4,122.9164,30732000,30732000,0,0.00
8,6,0.4877,126000,124500,1500,1.19
8,7,0.0965,27000,27000,0,0.00
8,9,372.3421,93090000,93085500,4500,0.00
8,11,0.4037,100500,7500,93000,92.54
8,14,1.2125,304500,300000,4500,1.48
8,15,0.3098,81000,76500,4500,5.56
8,17,0.0209,4500,3000,1500,33.33
8,18,27.1307,6784500,6780000,4500,0.07
8,19,16.1292,4030500,4027500,3000,0.07
8,21,0.1847,46500,43500,3000,6.45
9,0,3218.1444,804538500,804531000,7500,0.00
9,1,2.7937,702000,700500,1500,0.21
9,2,24.3886,6100500,6100500,0,0.00
9,4,415.9072,103977000,103975500,1500,0.00
9,5,0.8505,216000,214500,1500,0.69
9,6,1.1093,279000,279000,0,0.00
9,7,0.4955,126000,121500,4500,3.57
9,8,386.5039,96628500,96627000,1500,0.00
9,10,0.0937,25500,22500,3000,11.76
9,11,0.6208,156000,24000,132000,84.62
9,13,1.4755,372000,366000,6000,1.61
9,14,22.0173,5506500,5502000,4500,0.08
9,15,5.7664,1444500,1440000,4500,0.31
9,16,0.0621,12000,9000,3000,25.00
9,17,0.8774,222000,217500,4500,2.03
9,18,62.0045,15502500,15499500,3000,0.02
9,19,8.9750,2247000,2244000,3000,0.13
9,20,33.5501,8389500,8385000,4500,0.05
9,21,1.9978,498000,495000,3000,0.60
10,1,0.1687,45000,42000,3000,6.67
10,2,0.7781,193500,193500,0,0.00
10,3,0.9327,235500,235500,0,0.00
10,4,18.9707,4746000,4746000,0,0.00
10,5,2.5085,631500,631500,0,0.00
10,6,5.7257,1434000,1434000,0,0.00
10,7,0.0928,24000,24000,0,0.00
10,9,0.2899,73500,73500,0,0.00
10,12,0.2530,64500,63000,1500,2.33
10,14,9.6083,2401500,2395500,6000,0.25
10,15,3.4645,870000,865500,4500,0.52
10,16,14.5421,3639000,3636000,3000,0.08
10,18,13.4123,3357000,3351000,6000,0.18
10,19,0.1687,42000,39000,3000,7.14
10,21,0.7722,193500,192000,1500,0.78
11,0,14.2901,3574500,3030000,544500,15.23
11,1,0.3610,93000,40500,52500,56.45
11,2,2.4328,610500,421500,189000,30.96
11,4,265.2059,66304500,48588000,17716500,26.72
11,5,7.3178,1833000,1018500,814500,44.44
11,6,0.4560,114000,66000,48000,42.11
11,9,2.9607,742500,622500,120000,16.16
11,12,10.1694,2539500,1594500,945000,37.21
11,14,9.1358,2287500,1414500,873000,38.16
11,15,4.0822,1024500,664500,360000,35.14
11,18,3.5860,897000,570000,327000,36.45
11,21,7.6974,1926000,1444500,481500,25.00
12,0,63.2605,15817500,15817500,0,0.00
12,1,6.4073,1605000,1599000,6000,0.37
12,2,108.9877,27247500,27247500,0,0.00
12,3,2.3592,591000,591000,0,0.00
12,4,320.6569,80166000,80152500,13500,0.02
12,5,7.8878,1972500,1972500,0,0.00
12,6,7.1774,1797000,1795500,1500,0.08
12,7,1.4246,357000,357000,0,0.00
12,8,4.3655,1095000,1093500,1500,0.14
12,9,4.1446,1039500,1039500,0,0.00
12,10,0.3859,97500,97500,0,0.00
12,11,1.7847,447000,72000,375000,83.89
12,13,0.1392,33000,31500,1500,4.55
12,14,173.2730,43320000,6033000,37287000,86.07
12,15,6.3119,1579500,1576500,3000,0.19
12,16,0.3678,94500,91500,3000,3.17
12,17,33.1170,8281500,7783500,498000,6.01
12,18,7.0981,1776000,1770000,6000,0.34
12,19,2.1435,538500,535500,3000,0.56
12,20,0.3749,96000,93000,3000,3.12
12,21,19.7501,4941000,4518000,423000,8.56
13,0,0.2968,75000,75000,0,0.00
13,1,0.0547,12000,12000,0,0.00
13,2,1.0303,262500,261000,1500,0.57
13,4,112.4263,28110000,28108500,1500,0.01
13,5,0.1866,49500,49500,0,0.00
13,6,0.9649,244500,244500,0,0.00
13,9,0.5949,147000,147000,0,0.00
13,11,0.0780,19500,1500,18000,92.31
13,12,0.2545,64500,63000,1500,2.33
13,14,0.1245,30000,30000,0,0.00
13,15,0.0484,13500,12000,1500,11.11
13,16,0.3147,82500,78000,4500,5.45
13,18,1.4805,375000,370500,4500,1.20
13,19,0.2345,60000,57000,3000,5.00
13,21,6.2900,1575000,1569000,6000,0.38
14,0,4.2865,1072500,1072500,0,0.00
14,1,40.1574,10041000,10041000,0,0.00
14,2,9.4821,2373000,2373000,0,0.00
14,3,20.9291,5232000,5232000,0,0.00
14,4,174.0026,43501500,43501500,0,0.00
14,5,2.5464,639000,639000,0,0.00
14,6,6.8032,1702500,1702500,0,0.00
14,7,0.7106,178500,178500,0,0.00
14,8,8.5985,2151000,2151000,0,0.00
14,9,20.6100,5154000,5154000,0,0.00
14,10,0.2596,67500,66000,1500,2.22
14,11,2.2923,571500,129000,442500,77.43
14,12,1.3028,327000,325500,1500,0.46
14,13,0.7872,201000,199500,1500,0.75
14,15,0.1579,39000,37500,1500,3.85
14,16,58.5482,14638500,14635500,3000,0.02
14,17,0.2287,60000,45000,15000,25.00
14,18,160.5103,40129500,40126500,3000,0.01
14,19,3.8175,955500,951000,4500,0.47
14,20,0.6627,166500,163500,3000,1.80
14,21,9.4903,2373000,2373000,0,0.00
15,0,911.5571,227893500,227889000,4500,0.00
15,1,50.9095,12730500,12726000,4500,0.04
15,2,473.3374,118338000,118333500,4500,0.00
15,4,383.5961,95901000,95901000,0,0.00
15,5,63.8037,15954000,15954000,0,0.00
15,6,22.3406,5587500,5587500,0,0.00
15,7,3.0298,760500,759000,1500,0.20
15,8,5.7118,1429500,1426500,3000,0.21
15,9,144.7537,36190500,36184500,6000,0.02
15,10,1.6012,402000,396000,6000,1.49
15,11,72.0231,18009000,3492000,14517000,80.61
15,12,0.3236,84000,79500,4500,5.36
15,13,0.9654,243000,237000,6000,2.47
15,14,0.3925,99000,96000,3000,3.03
15,16,2.0520,514500,508500,6000,1.17
15,17,21.3165,5331000,5325000,6000,0.11
15,18,185.1152,46281000,46273500,7500,0.02
15,19,21.0132,5256000,5250000,6000,0.11
15,20,24.2772,6072000,6066000,6000,0.10
15,21,1039.0166,259759500,259747500,12000,0.00
16,0,34.6053,8652000,8650500,1500,0.02
16,1,4.8624,1218000,1213500,4500,0.37
16,2,0.9234,231000,231000,0,0.00
16,4,33.1087,8278500,8278500,0,0.00
16,5,2.4172,607500,607500,0,0.00
16,6,2.7497,690000,690000,0,0.00
16,7,2.7126,681000,681000,0,0.00
16,8,4.2939,1077000,1074000,3000,0.28
16,9,30.6322,7660500,7660500,0,0.00
16,10,0.2022,54000,48000,6000,11.11
16,11,0.5052,127500,30000,97500,76.47
16,12,1.5509,388500,385500,3000,0.77
16,13,0.4795,124500,118500,6000,4.82
16,14,88.8271,22210500,22204500,6000,0.03
16,15,3.8292,958500,954000,4500,0.47
16,17,2.7156,682500,676500,6000,0.88
16,18,33.4344,8359500,8358000,1500,0.02
16,19,10.3404,2587500,2583000,4500,0.17
16,21,6.3165,1579500,1578000,1500,0.09
17,0,2.1914,549000,547500,1500,0.27
17,1,0.5686,145500,145500,0,0.00
17,2,6.4970,1626000,1626000,0,0.00
17,3,12.1728,3046500,3046500,0,0.00
17,4,26.7469,6690000,6688500,1500,0.02
17,5,5.5428,1387500,1387500,0,0.00
17,6,0.5349,135000,135000,0,0.00
17,7,0.0900,21000,21000,0,0.00
17,8,0.6283,157500,156000,1500,0.95
17,9,2.3486,588000,586500,1500,0.26
17,10,0.0826,21000,21000,0,0.00
17,12,23.1236,5784000,5782500,1500,0.03
17,14,0.6400,163500,150000,13500,8.26
17,15,1.8507,463500,460500,3000,0.65
17,16,0.3801,97500,91500,6000,6.15
17,18,689.6638,172419000,172410000,9000,0.01
17,19,0.9113,229500,225000,4500,1.96
17,21,76.1170,19032000,19024500,7500,0.04
18,0,15.3286,3832500,3832500,0,0.00
18,1,26.5810,6649500,6649500,0,0.00
18,2,198.9525,49741500,49738500,3000,0.01
18,3,63.5377,15885000,15885000,0,0.00
18,4,287.3104,71827500,71826000,1500,0.00
18,5,27.1143,6781500,6781500,0,0.00
18,6,127.1840,31797000,31795500,1500,0.00
18,7,0.3987,99000,99000,0,0.00
18,8,1.7740,447000,445500,1500,0.34
18,9,64.9914,16251000,16246500,4500,0.03
18,10,15.6905,3927000,3924000,3000,0.08
18,11,11.3343,2838000,684000,2154000,75.90
18,12,2.9593,741000,739500,1500,0.20
18,13,123.7536,30940500,30936000,4500,0.01
18,14,157.8105,39453000,39451500,1500,0.00
18,15,36.4980,9127500,9121500,6000,0.07
18,16,25.6672,6417000,6417000,0,0.00
18,17,379.2535,94816500,94807500,9000,0.01
18,19,70.9744,17745000,17740500,4500,0.03
18,20,7.8152,1956000,1950000,6000,0.31
18,21,119.5020,29875500,29874000,1500,0.01
19,0,1667.9762,416998500,416980500,18000,0.00
19,2,19.3646,4845000,4845000,0,0.00
19,4,212.2218,53059500,53058000,1500,0.00
19,5,0.5322,136500,136500,0,0.00
19,6,0.1062,28500,28500,0,0.00
19,8,1.3065,327000,327000,0,0.00
19,9,203.5246,50883000,50878500,4500,0.01
19,11,0.0847,21000,0,21000,100.00
19,14,9.4372,2358000,2356500,1500,0.06
19,15,1.9004,478500,474000,4500,0.94
19,16,1.0274,259500,255000,4500,1.73
19,17,1.4536,364500,360000,4500,1.23
19,18,49.4060,12352500,12348000,4500,0.04
19,20,0.3603,93000,88500,4500,4.84
19,21,22.9350,5737500,5730000,7500,0.13
20,0,12.4897,3124500,3124500,0,0.00
20,1,0.9747,244500,244500,0,0.00
20,2,1.6499,414000,412500,1500,0.36
20,4,1.4554,366000,366000,0,0.00
20,5,0.0908,22500,22500,0,0.00
20,6,0.0814,15000,15000,0,0.00
20,7,0.0877,22500,22500,0,0.00
20,8,0.0266,7500,6000,1500,20.00
20,9,20.7013,5175000,5173500,1500,0.03
20,11,0.0885,22500,3000,19500,86.67
20,12,0.8023,202500,201000,1500,0.74
20,14,1.6123,405000,402000,3000,0.74
20,15,0.4931,126000,123000,3000,2.38
20,18,0.7318,186000,181500,4500,2.42
20,19,2.6889,675000,672000,3000,0.44
20,21,0.7049,178500,175500,3000,1.68
21,0,60.8904,15225000,15223500,1500,0.01
21,1,8.7853,2197500,2197500,0,0.00
21,2,50.0886,12522000,12522000,0,0.00
21,3,22.6503,5665500,5665500,0,0.00
21,4,130.1735,32547000,32547000,0,0.00
21,5,88.7252,22182000,22182000,0,0.00
21,6,29.5193,7380000,7380000,0,0.00
21,7,1.1180,282000,282000,0,0.00
21,8,0.7063,178500,175500,3000,1.68
21,9,8.4043,2103000,2101500,1500,0.07
21,10,0.0958,24000,24000,0,0.00
21,11,5.4107,1354500,240000,1114500,82.28
21,12,3.8892,972000,970500,1500,0.15
21,13,94.4153,23605500,23605500,0,0.00
21,14,195.2615,48816000,48816000,0,0.00
21,15,29.3891,7348500,7348500,0,0.00
21,16,13.4559,3364500,3364500,0,0.00
21,17,234.1564,58540500,58536000,4500,0.01
21,18,666.0057,166500000,166500000,0,0.00
21,19,2.2972,573000,570000,3000,0.52
21,20,1.1012,276000,276000,0,0.00
