src,dst,path_idx,path_hops,demand_mbps,sent_bytes,delivered_bytes,loss_bytes,loss_pct
0,11,1,q_r1_r3 | q_r3_r13 | q_r13_r12,426.9561,51544500,11154000,40390500,78.36
0,11,2,q_r1_r5 | q_r5_r15 | q_r15_r12,426.9561,53554500,24769500,28785000,53.75
0,11,3,q_r1_r16 | q_r16_r22 | q_r22_r15 | q_r15_r12,426.9561,376500,117000,259500,68.92
0,12,0,q_r1_r5 | q_r5_r13,37.0240,4081500,4081500,0,0.00
0,12,1,q_r1_r3 | q_r3_r13,37.0240,5172000,5172000,0,0.00
0,12,3,q_r1_r3 | q_r3_r7 | q_r7_r6 | q_r6_r13,37.0240,4500,4500,0,0.00
0,14,0,q_r1_r5 | q_r5_r15,6.4040,1600500,1600500,0,0.00
0,15,0,q_r1_r16,7.5795,1896000,1896000,0,0.00
0,18,0,q_r1_r5 | q_r5_r19,955.5659,225394500,225391500,3000,0.00
0,18,2,q_r1_r5 | q_r5_r7 | q_r7_r22 | q_r22_r19,955.5659,11445000,11442000,3000,0.03
0,18,3,q_r1_r3 | q_r3_r13 | q_r13_r5 | q_r5_r19,955.5659,2055000,2055000,0,0.00
0,19,0,q_r1_r20,1467.3170,230713500,230707500,6000,0.00
0,19,1,q_r1_r10 | q_r10_r9 | q_r9_r20,1467.3170,58987500,58987500,0,0.00
0,19,2,q_r1_r5 | q_r5_r4 | q_r4_r21 | q_r21_r10 | q_r10_r9 | q_r9_r20,1467.3170,59922000,59917500,4500,0.01
0,19,3,q_r1_r3 | q_r3_r13 | q_r13_r5 | q_r5_r4 | q_r4_r21 | q_r21_r10 | q_r10_r9 | q_r9_r20,1467.3170,17208000,17206500,1500,0.01
0,21,1,q_r1_r5 | q_r5_r19 | q_r19_r22,0.3382,25500,24000,1500,5.88
0,21,2,q_r1_r3 | q_r3_r7 | q_r7_r22,0.3382,60000,60000,0,0.00
1,0,1,q_r2_r7 | q_r7_r3 | q_r3_r1,2.3795,421500,421500,0,0.00
1,0,2,q_r2_r7 | q_r7_r5 | q_r5_r1,2.3795,175500,175500,0,0.00
1,2,0,q_r2_r7 | q_r7_r3,2.5568,627000,627000,0,0.00
1,2,3,q_r2_r15 | q_r15_r5 | q_r5_r13 | q_r13_r3,2.5568,12000,12000,0,0.00
1,3,1,q_r2_r7 | q_r7_r5 | q_r5_r4,0.1815,45000,45000,0,0.00
1,4,0,q_r2_r15 | q_r15_r5,8.8342,75000,75000,0,0.00
1,4,1,q_r2_r7 | q_r7_r5,8.8342,2134500,2134500,0,0.00
1,5,0,q_r2_r7 | q_r7_r6,1.3054,172500,172500,0,0.00
1,5,3,q_r2_r15 | q_r15_r5 | q_r5_r13 | q_r13_r6,1.3054,156000,156000,0,0.00
1,6,0,q_r2_r7,20.1787,4692000,4692000,0,0.00
1,6,2,q_r2_r15 | q_r15_r5 | q_r5_r7,20.1787,330000,330000,0,0.00
1,6,3,q_r2_r15 | q_r15_r22 | q_r22_r7,20.1787,24000,24000,0,0.00
1,9,0,q_r2_r15 | q_r15_r5 | q_r5_r1 | q_r1_r10,83.9072,13500,12000,1500,11.11
1,9,1,q_r2_r7 | q_r7_r3 | q_r3_r1 | q_r1_r10,83.9072,14466000,14466000,0,0.00
1,9,2,q_r2_r7 | q_r7_r5 | q_r5_r1 | q_r1_r10,83.9072,6499500,6499500,0,0.00
1,11,0,q_r2_r15 | q_r15_r12,0.6403,75000,18000,57000,76.00
1,11,1,q_r2_r7 | q_r7_r22 | q_r22_r15 | q_r15_r12,0.6403,9000,7500,1500,16.67
1,11,2,q_r2_r15 | q_r15_r5 | q_r5_r13 | q_r13_r12,0.6403,43500,7500,36000,82.76
1,11,3,q_r2_r7 | q_r7_r3 | q_r3_r13 | q_r13_r12,0.6403,34500,6000,28500,82.61
1,13,0,q_r2_r14,0.1553,6000,6000,0,0.00
1,13,1,q_r2_r7 | q_r7_r14,0.1553,22500,22500,0,0.00
1,13,2,q_r2_r15 | q_r15_r5 | q_r5_r7 | q_r7_r14,0.1553,12000,12000,0,0.00
1,14,0,q_r2_r15,10.1265,2526000,2526000,0,0.00
1,14,2,q_r2_r7 | q_r7_r5 | q_r5_r15,10.1265,4500,4500,0,0.00
1,15,0,q_r2_r15 | q_r15_r22 | q_r22_r16,1.5799,145500,145500,0,0.00
1,15,1,q_r2_r7 | q_r7_r22 | q_r22_r16,1.5799,252000,252000,0,0.00
1,16,0,q_r2_r15 | q_r15_r5 | q_r5_r19 | q_r19_r17,32.7154,660000,660000,0,0.00
1,16,1,q_r2_r7 | q_r7_r22 | q_r22_r19 | q_r19_r17,32.7154,6132000,6132000,0,0.00
1,16,2,q_r2_r15 | q_r15_r22 | q_r22_r19 | q_r19_r17,32.7154,1222500,1221000,1500,0.12
1,16,3,q_r2_r7 | q_r7_r5 | q_r5_r19 | q_r19_r17,32.7154,166500,165000,1500,0.90
1,18,0,q_r2_r15 | q_r15_r5 | q_r5_r19,153.0206,1467000,1467000,0,0.00
1,18,1,q_r2_r7 | q_r7_r22 | q_r22_r19,153.0206,8727000,8725500,1500,0.02
1,18,2,q_r2_r15 | q_r15_r22 | q_r22_r19,153.0206,8604000,8604000,0,0.00
1,18,3,q_r2_r7 | q_r7_r5 | q_r5_r19,153.0206,19459500,19458000,1500,0.01
1,19,1,q_r2_r7 | q_r7_r3 | q_r3_r1 | q_r1_r20,0.0376,6000,4500,1500,25.00
1,19,2,q_r2_r7 | q_r7_r5 | q_r5_r1 | q_r1_r20,0.0376,4500,3000,1500,33.33
1,20,0,q_r2_r15 | q_r15_r5 | q_r5_r4 | q_r4_r21,0.0847,6000,4500,1500,25.00
1,20,1,q_r2_r7 | q_r7_r5 | q_r5_r4 | q_r4_r21,0.0847,16500,15000,1500,9.09
1,21,0,q_r2_r15 | q_r15_r22,10.8046,729000,727500,1500,0.21
1,21,1,q_r2_r7 | q_r7_r22,10.8046,1974000,1972500,1500,0.08
2,0,0,q_r3_r1,3390.4048,496995000,496992000,3000,0.00
2,0,1,q_r3_r13 | q_r13_r5 | q_r5_r1,3390.4048,135931500,135928500,3000,0.00
2,0,2,q_r3_r7 | q_r7_r5 | q_r5_r1,3390.4048,203464500,203460000,4500,0.00
2,0,3,q_r3_r13 | q_r13_r8 | q_r8_r5 | q_r5_r1,3390.4048,11214000,11214000,0,0.00
2,1,0,q_r3_r7 | q_r7_r2,5.1190,655500,655500,0,0.00
2,1,2,q_r3_r13 | q_r13_r12 | q_r12_r15 | q_r15_r2,5.1190,33000,9000,24000,72.73
2,1,3,q_r3_r7 | q_r7_r22 | q_r22_r15 | q_r15_r2,5.1190,592500,592500,0,0.00
2,3,0,q_r3_r13 | q_r13_r5 | q_r5_r4,0.7335,33000,33000,0,0.00
2,3,1,q_r3_r7 | q_r7_r5 | q_r5_r4,0.7335,58500,58500,0,0.00
2,3,2,q_r3_r1 | q_r1_r5 | q_r5_r4,0.7335,91500,91500,0,0.00
2,4,0,q_r3_r13 | q_r13_r5,1090.3076,65764500,65763000,1500,0.00
2,4,1,q_r3_r7 | q_r7_r5,1090.3076,88665000,88663500,1500,0.00
2,4,2,q_r3_r1 | q_r1_r5,1090.3076,118150500,118149000,1500,0.00
2,5,0,q_r3_r13 | q_r13_r6,3411.5114,327828000,327825000,3000,0.00
2,5,1,q_r3_r7 | q_r7_r6,3411.5114,384697500,384693000,4500,0.00
2,5,2,q_r3_r13 | q_r13_r5 | q_r5_r7 | q_r7_r6,3411.5114,80611500,80610000,1500,0.00
2,5,3,q_r3_r1 | q_r1_r5 | q_r5_r13 | q_r13_r6,3411.5114,59743500,59742000,1500,0.00
2,6,0,q_r3_r7,1176.3675,196389000,196387500,1500,0.00
2,6,1,q_r3_r13 | q_r13_r6 | q_r6_r7,1176.3675,2328000,2328000,0,0.00
2,6,2,q_r3_r1 | q_r1_r5 | q_r5_r7,1176.3675,14733000,14733000,0,0.00
2,6,3,q_r3_r13 | q_r13_r5 | q_r5_r7,1176.3675,80644500,80644500,0,0.00
2,7,0,q_r3_r13 | q_r13_r8,0.2114,45000,45000,0,0.00
2,7,2,q_r3_r13 | q_r13_r5 | q_r5_r8,0.2114,6000,6000,0,0.00
2,7,3,q_r3_r1 | q_r1_r5 | q_r5_r8,0.2114,3000,3000,0,0.00
2,8,0,q_r3_r1 | q_r1_r20 | q_r20_r9,0.2894,61500,61500,0,0.00
2,8,2,q_r3_r13 | q_r13_r5 | q_r5_r1 | q_r1_r20 | q_r20_r9,0.2894,4500,4500,0,0.00
2,8,3,q_r3_r7 | q_r7_r5 | q_r5_r1 | q_r1_r20 | q_r20_r9,0.2894,7500,7500,0,0.00
2,9,0,q_r3_r1 | q_r1_r10,30.0236,7413000,7413000,0,0.00
2,9,1,q_r3_r13 | q_r13_r5 | q_r5_r1 | q_r1_r10,30.0236,25500,25500,0,0.00
2,9,3,q_r3_r7 | q_r7_r5 | q_r5_r1 | q_r1_r10,30.0236,69000,69000,0,0.00
2,10,0,q_r3_r13 | q_r13_r5 | q_r5_r11,0.9942,18000,18000,0,0.00
2,10,1,q_r3_r7 | q_r7_r22 | q_r22_r11,0.9942,45000,45000,0,0.00
2,10,2,q_r3_r1 | q_r1_r5 | q_r5_r11,0.9942,72000,72000,0,0.00
2,10,3,q_r3_r7 | q_r7_r5 | q_r5_r11,0.9942,117000,117000,0,0.00
2,11,0,q_r3_r13 | q_r13_r12,1.1880,21000,1500,19500,92.86
2,11,1,q_r3_r7 | q_r7_r22 | q_r22_r15 | q_r15_r12,1.1880,51000,18000,33000,64.71
2,11,2,q_r3_r13 | q_r13_r5 | q_r5_r15 | q_r15_r12,1.1880,70500,36000,34500,48.94
2,11,3,q_r3_r1 | q_r1_r5 | q_r5_r13 | q_r13_r12,1.1880,157500,4500,153000,97.14
2,12,0,q_r3_r13,1.0583,264000,262500,1500,0.57
2,13,0,q_r3_r7 | q_r7_r14,0.1663,13500,13500,0,0.00
2,13,1,q_r3_r7 | q_r7_r2 | q_r2_r14,0.1663,10500,10500,0,0.00
2,13,2,q_r3_r13 | q_r13_r6 | q_r6_r7 | q_r7_r14,0.1663,7500,6000,1500,20.00
2,13,3,q_r3_r13 | q_r13_r5 | q_r5_r7 | q_r7_r14,0.1663,13500,12000,1500,11.11
2,14,0,q_r3_r13 | q_r13_r12 | q_r12_r15,140.2736,6456000,951000,5505000,85.27
2,14,1,q_r3_r7 | q_r7_r22 | q_r22_r15,140.2736,124500,124500,0,0.00
2,14,2,q_r3_r13 | q_r13_r5 | q_r5_r15,140.2736,18102000,18100500,1500,0.01
2,14,3,q_r3_r1 | q_r1_r5 | q_r5_r15,140.2736,10387500,10387500,0,0.00
2,15,0,q_r3_r1 | q_r1_r16,21.7589,1704000,1704000,0,0.00
2,15,1,q_r3_r7 | q_r7_r22 | q_r22_r16,21.7589,1023000,1021500,1500,0.15
2,15,2,q_r3_r13 | q_r13_r5 | q_r5_r1 | q_r1_r16,21.7589,1183500,1182000,1500,0.13
2,15,3,q_r3_r7 | q_r7_r5 | q_r5_r1 | q_r1_r16,21.7589,1531500,1530000,1500,0.10
2,17,0,q_r3_r13 | q_r13_r6 | q_r6_r18,84.1844,12321000,12319500,1500,0.01
2,17,1,q_r3_r7 | q_r7_r22 | q_r22_r18,84.1844,5067000,5065500,1500,0.03
2,17,2,q_r3_r7 | q_r7_r6 | q_r6_r18,84.1844,3660000,3658500,1500,0.04
2,18,0,q_r3_r13 | q_r13_r5 | q_r5_r19,1420.1703,40098000,40096500,1500,0.00
2,18,1,q_r3_r7 | q_r7_r22 | q_r22_r19,1420.1703,61140000,61138500,1500,0.00
2,18,2,q_r3_r1 | q_r1_r5 | q_r5_r19,1420.1703,127633500,127629000,4500,0.00
2,18,3,q_r3_r7 | q_r7_r5 | q_r5_r19,1420.1703,126172500,126169500,3000,0.00
2,19,0,q_r3_r1 | q_r1_r20,1.2261,43500,43500,0,0.00
2,19,1,q_r3_r13 | q_r13_r5 | q_r5_r1 | q_r1_r20,1.2261,45000,43500,1500,3.33
2,19,2,q_r3_r1 | q_r1_r10 | q_r10_r9 | q_r9_r20,1.2261,177000,177000,0,0.00
2,19,3,q_r3_r7 | q_r7_r5 | q_r5_r1 | q_r1_r20,1.2261,43500,42000,1500,3.45
2,20,0,q_r3_r1 | q_r1_r10 | q_r10_r21,0.4858,61500,60000,1500,2.44
2,20,1,q_r3_r13 | q_r13_r5 | q_r5_r4 | q_r4_r21,0.4858,10500,9000,1500,14.29
2,20,2,q_r3_r1 | q_r1_r5 | q_r5_r4 | q_r4_r21,0.4858,12000,10500,1500,12.50
2,20,3,q_r3_r7 | q_r7_r5 | q_r5_r4 | q_r4_r21,0.4858,39000,37500,1500,3.85
2,21,0,q_r3_r7 | q_r7_r22,9.3162,2278500,2277000,1500,0.07
2,21,3,q_r3_r13 | q_r13_r12 | q_r12_r15 | q_r15_r22,9.3162,52500,4500,48000,91.43
3,0,0,q_r4_r5 | q_r5_r1,42.7443,10129500,10129500,0,0.00
3,0,2,q_r4_r5 | q_r5_r13 | q_r13_r3 | q_r3_r1,42.7443,4500,3000,1500,33.33
3,0,3,q_r4_r17 | q_r17_r19 | q_r19_r5 | q_r5_r1,42.7443,552000,552000,0,0.00
3,1,1,q_r4_r5 | q_r5_r15 | q_r15_r2,0.0183,3000,3000,0,0.00
3,2,0,q_r4_r5 | q_r5_r13 | q_r13_r3,0.7847,6000,6000,0,0.00
3,2,1,q_r4_r5 | q_r5_r7 | q_r7_r3,0.7847,40500,40500,0,0.00
3,2,2,q_r4_r5 | q_r5_r1 | q_r1_r3,0.7847,151500,151500,0,0.00
3,4,0,q_r4_r5,13.9158,3480000,3480000,0,0.00
3,5,0,q_r4_r5 | q_r5_r13 | q_r13_r6,0.6315,117000,117000,0,0.00
3,5,1,q_r4_r5 | q_r5_r7 | q_r7_r6,0.6315,28500,28500,0,0.00
3,5,3,q_r4_r17 | q_r17_r19 | q_r19_r22 | q_r22_r7 | q_r7_r6,0.6315,15000,15000,0,0.00
3,6,0,q_r4_r5 | q_r5_r7,61.3305,13998000,13998000,0,0.00
3,6,1,q_r4_r17 | q_r17_r19 | q_r19_r22 | q_r22_r7,61.3305,1294500,1294500,0,0.00
3,6,2,q_r4_r5 | q_r5_r13 | q_r13_r6 | q_r6_r7,61.3305,4500,4500,0,0.00
3,6,3,q_r4_r17 | q_r17_r19 | q_r19_r5 | q_r5_r7,61.3305,39000,39000,0,0.00
3,8,0,q_r4_r21 | q_r21_r10 | q_r10_r9,0.9109,24000,24000,0,0.00
3,8,1,q_r4_r5 | q_r5_r1 | q_r1_r20 | q_r20_r9,0.9109,153000,153000,0,0.00
3,8,2,q_r4_r5 | q_r5_r1 | q_r1_r10 | q_r10_r9,0.9109,52500,52500,0,0.00
3,9,0,q_r4_r21 | q_r21_r10,8.7462,960000,960000,0,0.00
3,9,1,q_r4_r5 | q_r5_r1 | q_r1_r10,8.7462,1131000,1131000,0,0.00
3,9,2,q_r4_r17 | q_r17_r19 | q_r19_r5 | q_r5_r1 | q_r1_r10,8.7462,96000,96000,0,0.00
3,11,0,q_r4_r5 | q_r5_r13 | q_r13_r12,0.2020,22500,3000,19500,86.67
3,11,1,q_r4_r5 | q_r5_r15 | q_r15_r12,0.2020,24000,6000,18000,75.00
3,11,3,q_r4_r17 | q_r17_r19 | q_r19_r22 | q_r22_r15 | q_r15_r12,0.2020,4500,1500,3000,66.67
3,12,0,q_r4_r5 | q_r5_r13,0.0180,4500,3000,1500,33.33
3,14,0,q_r4_r5 | q_r5_r15,22.9462,5688000,5686500,1500,0.03
3,14,1,q_r4_r17 | q_r17_r19 | q_r19_r22 | q_r22_r15,22.9462,42000,42000,0,0.00
3,14,3,q_r4_r17 | q_r17_r19 | q_r19_r5 | q_r5_r15,22.9462,6000,6000,0,0.00
3,15,0,q_r4_r5 | q_r5_r1 | q_r1_r16,10.7361,445500,444000,1500,0.34
3,15,1,q_r4_r21 | q_r21_r10 | q_r10_r1 | q_r1_r16,10.7361,141000,141000,0,0.00
3,15,2,q_r4_r5 | q_r5_r19 | q_r19_r22 | q_r22_r16,10.7361,2098500,2097000,1500,0.07
3,18,0,q_r4_r17 | q_r17_r19,18.8665,690000,690000,0,0.00
3,18,1,q_r4_r5 | q_r5_r19,18.8665,3850500,3849000,1500,0.04
3,18,2,q_r4_r5 | q_r5_r7 | q_r7_r22 | q_r22_r19,18.8665,177000,175500,1500,0.85
3,19,0,q_r4_r5 | q_r5_r1 | q_r1_r20,1.2520,211500,210000,1500,0.71
3,19,1,q_r4_r21 | q_r21_r10 | q_r10_r9 | q_r9_r20,1.2520,6000,6000,0,0.00
3,19,2,q_r4_r21 | q_r21_r10 | q_r10_r1 | q_r1_r20,1.2520,28500,27000,1500,5.26
3,19,3,q_r4_r5 | q_r5_r13 | q_r13_r3 | q_r3_r1 | q_r1_r20,1.2520,70500,69000,1500,2.13
3,21,0,q_r4_r17 | q_r17_r19 | q_r19_r22,16.3571,1615500,1615500,0,0.00
3,21,1,q_r4_r5 | q_r5_r19 | q_r19_r22,16.3571,169500,168000,1500,0.88
3,21,2,q_r4_r5 | q_r5_r7 | q_r7_r22,16.3571,81000,79500,1500,1.85
3,21,3,q_r4_r5 | q_r5_r15 | q_r15_r22,16.3571,2224500,2223000,1500,0.07
4,0,0,q_r5_r1,356.7477,89178000,89178000,0,0.00
4,0,1,q_r5_r13 | q_r13_r3 | q_r3_r1,356.7477,4500,4500,0,0.00
4,0,2,q_r5_r7 | q_r7_r3 | q_r3_r1,356.7477,6000,6000,0,0.00
4,1,0,q_r5_r7 | q_r7_r2,31.6742,3472500,3472500,0,0.00
4,1,1,q_r5_r15 | q_r15_r2,31.6742,4447500,4447500,0,0.00
4,2,0,q_r5_r13 | q_r13_r3,56.1330,345000,345000,0,0.00
4,2,1,q_r5_r7 | q_r7_r3,56.1330,2614500,2614500,0,0.00
4,2,2,q_r5_r1 | q_r1_r3,56.1330,11077500,11077500,0,0.00
4,3,0,q_r5_r4,285.0627,71266500,71266500,0,0.00
4,5,0,q_r5_r13 | q_r13_r6,126.8277,25743000,25743000,0,0.00
4,5,1,q_r5_r7 | q_r7_r6,126.8277,5956500,5955000,1500,0.03
4,5,3,q_r5_r13 | q_r13_r3 | q_r3_r7 | q_r7_r6,126.8277,10500,10500,0,0.00
4,6,0,q_r5_r7,134.8894,32968500,32968500,0,0.00
4,6,3,q_r5_r13 | q_r13_r3 | q_r3_r7,134.8894,754500,754500,0,0.00
4,7,0,q_r5_r8,127.7594,21385500,21385500,0,0.00
4,7,1,q_r5_r13 | q_r13_r8,127.7594,10554000,10554000,0,0.00
4,8,0,q_r5_r1 | q_r1_r20 | q_r20_r9,2.8622,447000,447000,0,0.00
4,8,1,q_r5_r1 | q_r1_r10 | q_r10_r9,2.8622,145500,145500,0,0.00
4,8,2,q_r5_r4 | q_r4_r21 | q_r21_r10 | q_r10_r9,2.8622,106500,106500,0,0.00
4,8,3,q_r5_r13 | q_r13_r3 | q_r3_r1 | q_r1_r20 | q_r20_r9,2.8622,19500,19500,0,0.00
4,9,0,q_r5_r1 | q_r1_r10,62.0028,9555000,9555000,0,0.00
4,9,1,q_r5_r4 | q_r4_r21 | q_r21_r10,62.0028,5944500,5944500,0,0.00
4,9,3,q_r5_r13 | q_r13_r3 | q_r3_r1 | q_r1_r10,62.0028,3000,3000,0,0.00
4,10,0,q_r5_r11,2.3942,565500,565500,0,0.00
4,10,1,q_r5_r19 | q_r19_r22 | q_r22_r11,2.3942,33000,33000,0,0.00
4,11,0,q_r5_r13 | q_r13_r12,245.3414,29698500,5595000,24103500,81.16
4,11,1,q_r5_r15 | q_r15_r12,245.3414,30403500,10785000,19618500,64.53
4,11,2,q_r5_r8 | q_r8_r13 | q_r13_r12,245.3414,432000,60000,372000,86.11
4,11,3,q_r5_r19 | q_r19_r22 | q_r22_r15 | q_r15_r12,245.3414,802500,232500,570000,71.03
4,12,0,q_r5_r13,39.8851,9972000,9972000,0,0.00
4,13,0,q_r5_r7 | q_r7_r14,0.6319,100500,100500,0,0.00
4,13,1,q_r5_r15 | q_r15_r2 | q_r2_r14,0.6319,37500,37500,0,0.00
4,13,2,q_r5_r7 | q_r7_r2 | q_r2_r14,0.6319,21000,21000,0,0.00
4,14,0,q_r5_r15,244.6860,61003500,61003500,0,0.00
4,14,1,q_r5_r13 | q_r13_r12 | q_r12_r15,244.6860,6000,1500,4500,75.00
4,14,3,q_r5_r7 | q_r7_r22 | q_r22_r15,244.6860,163500,163500,0,0.00
4,15,0,q_r5_r1 | q_r1_r16,54.1424,2059500,2059500,0,0.00
4,15,1,q_r5_r19 | q_r19_r22 | q_r22_r16,54.1424,8919000,8919000,0,0.00
4,15,2,q_r5_r7 | q_r7_r22 | q_r22_r16,54.1424,471000,471000,0,0.00
4,15,3,q_r5_r15 | q_r15_r22 | q_r22_r16,54.1424,2089500,2089500,0,0.00
4,16,0,q_r5_r19 | q_r19_r17,9.0993,1551000,1551000,0,0.00
4,16,1,q_r5_r4 | q_r4_r17,9.0993,538500,538500,0,0.00
4,16,2,q_r5_r7 | q_r7_r22 | q_r22_r19 | q_r19_r17,9.0993,186000,186000,0,0.00
4,17,0,q_r5_r13 | q_r13_r6 | q_r6_r18,2.8941,246000,246000,0,0.00
4,17,1,q_r5_r19 | q_r19_r22 | q_r22_r18,2.8941,19500,19500,0,0.00
4,17,2,q_r5_r7 | q_r7_r22 | q_r22_r18,2.8941,457500,457500,0,0.00
4,18,0,q_r5_r19,711.3158,149709000,149709000,0,0.00
4,18,1,q_r5_r7 | q_r7_r22 | q_r22_r19,711.3158,5476500,5476500,0,0.00
4,18,2,q_r5_r15 | q_r15_r22 | q_r22_r19,711.3158,22495500,22494000,1500,0.01
4,18,3,q_r5_r4 | q_r4_r17 | q_r17_r19,711.3158,151500,151500,0,0.00
4,19,0,q_r5_r1 | q_r1_r20,743.1857,87336000,87334500,1500,0.00
4,19,1,q_r5_r13 | q_r13_r3 | q_r3_r1 | q_r1_r20,743.1857,8994000,8991000,3000,0.03
4,19,2,q_r5_r1 | q_r1_r10 | q_r10_r9 | q_r9_r20,743.1857,85917000,85912500,4500,0.01
4,19,3,q_r5_r7 | q_r7_r3 | q_r3_r1 | q_r1_r20,743.1857,3553500,3552000,1500,0.04
4,20,0,q_r5_r4 | q_r4_r21,37.6224,9192000,9192000,0,0.00
4,20,1,q_r5_r1 | q_r1_r10 | q_r10_r21,37.6224,210000,210000,0,0.00
4,20,2,q_r5_r19 | q_r19_r17 | q_r17_r4 | q_r4_r21,37.6224,6000,6000,0,0.00
4,21,0,q_r5_r19 | q_r19_r22,154.5702,14988000,14988000,0,0.00
4,21,1,q_r5_r7 | q_r7_r22,154.5702,814500,814500,0,0.00
4,21,2,q_r5_r15 | q_r15_r22,154.5702,21864000,21862500,1500,0.01
4,21,3,q_r5_r11 | q_r11_r22,154.5702,978000,978000,0,0.00
5,0,0,q_r6_r13 | q_r13_r5 | q_r5_r1,27.7436,430500,430500,0,0.00
5,0,1,q_r6_r7 | q_r7_r3 | q_r3_r1,27.7436,571500,570000,1500,0.26
5,0,2,q_r6_r13 | q_r13_r3 | q_r3_r1,27.7436,4422000,4422000,0,0.00
5,0,3,q_r6_r7 | q_r7_r5 | q_r5_r1,27.7436,1516500,1516500,0,0.00
5,1,0,q_r6_r7 | q_r7_r2,0.8750,199500,199500,0,0.00
5,1,3,q_r6_r7 | q_r7_r22 | q_r22_r15 | q_r15_r2,0.8750,21000,21000,0,0.00
5,2,0,q_r6_r13 | q_r13_r3,57.8691,3159000,3159000,0,0.00
5,2,1,q_r6_r7 | q_r7_r3,57.8691,11310000,11310000,0,0.00
5,3,0,q_r6_r13 | q_r13_r5 | q_r5_r4,1.8024,352500,352500,0,0.00
5,3,1,q_r6_r7 | q_r7_r5 | q_r5_r4,1.8024,94500,94500,0,0.00
5,3,3,q_r6_r13 | q_r13_r5 | q_r5_r19 | q_r19_r17 | q_r17_r4,1.8024,4500,4500,0,0.00
5,4,0,q_r6_r13 | q_r13_r5,137.7777,27327000,27327000,0,0.00
5,4,1,q_r6_r7 | q_r7_r5,137.7777,7023000,7023000,0,0.00
5,4,3,q_r6_r18 | q_r18_r22 | q_r22_r19 | q_r19_r5,137.7777,96000,96000,0,0.00
5,6,0,q_r6_r7,13.7873,3447000,3447000,0,0.00
5,7,0,q_r6_r13 | q_r13_r8,12.7703,3189000,3189000,0,0.00
5,7,1,q_r6_r7 | q_r7_r5 | q_r5_r8,12.7703,4500,4500,0,0.00
5,8,0,q_r6_r13 | q_r13_r5 | q_r5_r1 | q_r1_r20 | q_r20_r9,0.4294,37500,36000,1500,4.00
5,8,1,q_r6_r7 | q_r7_r3 | q_r3_r1 | q_r1_r20 | q_r20_r9,0.4294,37500,36000,1500,4.00
5,8,2,q_r6_r13 | q_r13_r3 | q_r3_r1 | q_r1_r20 | q_r20_r9,0.4294,33000,33000,0,0.00
5,9,0,q_r6_r13 | q_r13_r5 | q_r5_r1 | q_r1_r10,10.4944,121500,121500,0,0.00
5,9,1,q_r6_r7 | q_r7_r3 | q_r3_r1 | q_r1_r10,10.4944,154500,154500,0,0.00
