src,dst,path_idx,path_hops,demand_mbps,sent_bytes,delivered_bytes,loss_bytes,loss_pct
0,11,2,q_r1_r5 | q_r5_r15 | q_r15_r12,524.3426,65770500,21448500,44322000,67.39
0,11,3,q_r1_r16 | q_r16_r22 | q_r22_r15 | q_r15_r12,524.3426,462000,91500,370500,80.19
0,12,0,q_r1_r5 | q_r5_r13,64.3565,7093500,7093500,0,0.00
0,12,1,q_r1_r3 | q_r3_r13,64.3565,8991000,8991000,0,0.00
0,12,3,q_r1_r3 | q_r3_r7 | q_r7_r6 | q_r6_r13,64.3565,7500,7500,0,0.00
0,13,1,q_r1_r3 | q_r3_r7 | q_r7_r14,0.0202,4500,3000,1500,33.33
0,14,0,q_r1_r5 | q_r5_r15,14.8684,3715500,3715500,0,0.00
0,15,0,q_r1_r16,9.6342,2409000,2409000,0,0.00
0,18,0,q_r1_r5 | q_r5_r19,1059.0341,249799500,249796500,3000,0.00
0,18,2,q_r1_r5 | q_r5_r7 | q_r7_r22 | q_r22_r19,1059.0341,12684000,12681000,3000,0.02
0,18,3,q_r1_r3 | q_r3_r13 | q_r13_r5 | q_r5_r19,1059.0341,2277000,2277000,0,0.00
0,19,0,q_r1_r20,1510.4081,234225000,234219000,6000,0.00
0,19,1,q_r1_r10 | q_r10_r9 | q_r9_r20,1510.4081,61687500,61686000,1500,0.00
0,19,2,q_r1_r5 | q_r5_r4 | q_r4_r21 | q_r21_r10 | q_r10_r9 | q_r9_r20,1510.4081,62628000,62623500,4500,0.01
0,19,3,q_r1_r3 | q_r3_r13 | q_r13_r5 | q_r5_r4 | q_r4_r21 | q_r21_r10 | q_r10_r9 | q_r9_r20,1510.4081,19063500,19062000,1500,0.01
0,21,1,q_r1_r5 | q_r5_r19 | q_r19_r22,0.4216,31500,30000,1500,4.76
0,21,2,q_r1_r3 | q_r3_r7 | q_r7_r22,0.4216,75000,73500,1500,2.00
1,0,1,q_r2_r7 | q_r7_r3 | q_r3_r1,2.9851,528000,526500,1500,0.28
1,0,2,q_r2_r7 | q_r7_r5 | q_r5_r1,2.9851,219000,219000,0,0.00
1,2,0,q_r2_r7 | q_r7_r3,3.7623,922500,922500,0,0.00
1,2,3,q_r2_r15 | q_r15_r5 | q_r5_r13 | q_r13_r3,3.7623,18000,18000,0,0.00
1,3,0,q_r2_r15 | q_r15_r5 | q_r5_r4,0.4247,4500,4500,0,0.00
1,3,1,q_r2_r7 | q_r7_r5 | q_r5_r4,0.4247,103500,103500,0,0.00
1,4,0,q_r2_r15 | q_r15_r5,23.0584,196500,196500,0,0.00
1,4,1,q_r2_r7 | q_r7_r5,23.0584,5571000,5569500,1500,0.03
1,5,0,q_r2_r7 | q_r7_r6,0.6947,91500,91500,0,0.00
1,5,3,q_r2_r15 | q_r15_r5 | q_r5_r13 | q_r13_r6,0.6947,82500,82500,0,0.00
1,6,0,q_r2_r7,65.7749,15294000,15294000,0,0.00
1,6,2,q_r2_r15 | q_r15_r5 | q_r5_r7,65.7749,1075500,1075500,0,0.00
1,6,3,q_r2_r15 | q_r15_r22 | q_r22_r7,65.7749,76500,76500,0,0.00
1,7,1,q_r2_r7 | q_r7_r5 | q_r5_r8,0.1237,25500,25500,0,0.00
1,7,3,q_r2_r15 | q_r15_r5 | q_r5_r13 | q_r13_r8,0.1237,4500,4500,0,0.00
1,8,1,q_r2_r7 | q_r7_r3 | q_r3_r1 | q_r1_r20 | q_r20_r9,0.2553,39000,39000,0,0.00
1,8,2,q_r2_r15 | q_r15_r5 | q_r5_r1 | q_r1_r10 | q_r10_r9,0.2553,24000,24000,0,0.00
1,9,0,q_r2_r15 | q_r15_r5 | q_r5_r1 | q_r1_r10,55.1130,9000,9000,0,0.00
1,9,1,q_r2_r7 | q_r7_r3 | q_r3_r1 | q_r1_r10,55.1130,9502500,9502500,0,0.00
1,9,2,q_r2_r7 | q_r7_r5 | q_r5_r1 | q_r1_r10,55.1130,4269000,4269000,0,0.00
1,10,1,q_r2_r7 | q_r7_r22 | q_r22_r11,0.4062,31500,31500,0,0.00
1,10,2,q_r2_r15 | q_r15_r22 | q_r22_r11,0.4062,24000,24000,0,0.00
1,10,3,q_r2_r7 | q_r7_r5 | q_r5_r11,0.4062,46500,46500,0,0.00
1,11,0,q_r2_r15 | q_r15_r12,0.3573,42000,9000,33000,78.57
1,11,1,q_r2_r7 | q_r7_r22 | q_r22_r15 | q_r15_r12,0.3573,6000,1500,4500,75.00
1,11,2,q_r2_r15 | q_r15_r5 | q_r5_r13 | q_r13_r12,0.3573,24000,3000,21000,87.50
1,11,3,q_r2_r7 | q_r7_r3 | q_r3_r13 | q_r13_r12,0.3573,19500,4500,15000,76.92
1,12,1,q_r2_r7 | q_r7_r3 | q_r3_r13,1.1762,289500,288000,1500,0.52
1,12,2,q_r2_r15 | q_r15_r12 | q_r12_r13,1.1762,6000,1500,4500,75.00
1,13,0,q_r2_r14,0.4764,15000,15000,0,0.00
1,13,1,q_r2_r7 | q_r7_r14,0.4764,69000,67500,1500,2.17
1,13,2,q_r2_r15 | q_r15_r5 | q_r5_r7 | q_r7_r14,0.4764,36000,34500,1500,4.17
1,14,0,q_r2_r15,13.0099,3246000,3246000,0,0.00
1,14,2,q_r2_r7 | q_r7_r5 | q_r5_r15,13.0099,6000,4500,1500,25.00
1,15,0,q_r2_r15 | q_r15_r22 | q_r22_r16,0.7481,69000,69000,0,0.00
1,15,1,q_r2_r7 | q_r7_r22 | q_r22_r16,0.7481,120000,118500,1500,1.25
1,16,0,q_r2_r15 | q_r15_r5 | q_r5_r19 | q_r19_r17,24.9399,504000,502500,1500,0.30
1,16,1,q_r2_r7 | q_r7_r22 | q_r22_r19 | q_r19_r17,24.9399,4675500,4674000,1500,0.03
1,16,2,q_r2_r15 | q_r15_r22 | q_r22_r19 | q_r19_r17,24.9399,931500,930000,1500,0.16
1,16,3,q_r2_r7 | q_r7_r5 | q_r5_r19 | q_r19_r17,24.9399,127500,126000,1500,1.18
1,17,1,q_r2_r7 | q_r7_r22 | q_r22_r18,0.0236,3000,1500,1500,50.00
1,18,0,q_r2_r15 | q_r15_r5 | q_r5_r19,32.2590,310500,309000,1500,0.48
1,18,1,q_r2_r7 | q_r7_r22 | q_r22_r19,32.2590,1840500,1839000,1500,0.08
1,18,2,q_r2_r15 | q_r15_r22 | q_r22_r19,32.2590,1815000,1813500,1500,0.08
1,18,3,q_r2_r7 | q_r7_r5 | q_r5_r19,32.2590,4102500,4101000,1500,0.04
1,19,1,q_r2_r7 | q_r7_r3 | q_r3_r1 | q_r1_r20,0.0888,13500,12000,1500,11.11
1,19,2,q_r2_r7 | q_r7_r5 | q_r5_r1 | q_r1_r20,0.0888,9000,7500,1500,16.67
1,20,0,q_r2_r15 | q_r15_r5 | q_r5_r4 | q_r4_r21,5.2121,316500,315000,1500,0.47
1,20,1,q_r2_r7 | q_r7_r5 | q_r5_r4 | q_r4_r21,5.2121,966000,964500,1500,0.16
1,20,3,q_r2_r14 | q_r14_r7 | q_r7_r5 | q_r5_r4 | q_r4_r21,5.2121,22500,22500,0,0.00
1,21,0,q_r2_r15 | q_r15_r22,2.4461,165000,163500,1500,0.91
1,21,1,q_r2_r7 | q_r7_r22,2.4461,447000,445500,1500,0.34
2,0,0,q_r3_r1,5189.1148,687376500,687370500,6000,0.00
2,0,1,q_r3_r13 | q_r13_r5 | q_r5_r1,5189.1148,243565500,243561000,4500,0.00
2,0,2,q_r3_r7 | q_r7_r5 | q_r5_r1,5189.1148,345139500,345130500,9000,0.00
2,0,3,q_r3_r13 | q_r13_r8 | q_r8_r5 | q_r5_r1,5189.1148,21201000,21199500,1500,0.01
2,1,0,q_r3_r7 | q_r7_r2,51.4827,6579000,6577500,1500,0.02
2,1,1,q_r3_r7 | q_r7_r14 | q_r14_r2,51.4827,18000,18000,0,0.00
2,1,2,q_r3_r13 | q_r13_r12 | q_r12_r15 | q_r15_r2,51.4827,324000,40500,283500,87.50
2,1,3,q_r3_r7 | q_r7_r22 | q_r22_r15 | q_r15_r2,51.4827,5953500,5953500,0,0.00
2,3,0,q_r3_r13 | q_r13_r5 | q_r5_r4,0.8567,37500,37500,0,0.00
2,3,1,q_r3_r7 | q_r7_r5 | q_r5_r4,0.8567,67500,67500,0,0.00
2,3,2,q_r3_r1 | q_r1_r5 | q_r5_r4,0.8567,108000,108000,0,0.00
2,3,3,q_r3_r13 | q_r13_r8 | q_r8_r5 | q_r5_r4,0.8567,3000,3000,0,0.00
2,4,0,q_r3_r13 | q_r13_r5,1544.9681,95683500,95682000,1500,0.00
2,4,1,q_r3_r7 | q_r7_r5,1544.9681,125896500,125895000,1500,0.00
2,4,2,q_r3_r1 | q_r1_r5,1544.9681,164352000,164346000,6000,0.00
2,4,3,q_r3_r13 | q_r13_r8 | q_r8_r5,1544.9681,315000,315000,0,0.00
2,5,0,q_r3_r13 | q_r13_r6,4598.0199,432594000,432589500,4500,0.00
2,5,1,q_r3_r7 | q_r7_r6,4598.0199,497857500,497851500,6000,0.00
2,5,2,q_r3_r13 | q_r13_r5 | q_r5_r7 | q_r7_r6,4598.0199,125305500,125301000,4500,0.00
2,5,3,q_r3_r1 | q_r1_r5 | q_r5_r13 | q_r13_r6,4598.0199,93751500,93750000,1500,0.00
2,6,0,q_r3_r7,2882.1544,366769500,366768000,1500,0.00
2,6,1,q_r3_r13 | q_r13_r6 | q_r6_r7,2882.1544,49690500,49689000,1500,0.00
2,6,2,q_r3_r1 | q_r1_r5 | q_r5_r7,2882.1544,92940000,92935500,4500,0.00
2,6,3,q_r3_r13 | q_r13_r5 | q_r5_r7,2882.1544,211141500,211138500,3000,0.00
2,7,0,q_r3_r13 | q_r13_r8,0.3700,79500,79500,0,0.00
2,7,2,q_r3_r13 | q_r13_r5 | q_r5_r8,0.3700,9000,9000,0,0.00
2,7,3,q_r3_r1 | q_r1_r5 | q_r5_r8,0.3700,6000,4500,1500,25.00
2,8,0,q_r3_r1 | q_r1_r20 | q_r20_r9,0.2561,55500,54000,1500,2.70
2,8,2,q_r3_r13 | q_r13_r5 | q_r5_r1 | q_r1_r20 | q_r20_r9,0.2561,4500,4500,0,0.00
2,8,3,q_r3_r7 | q_r7_r5 | q_r5_r1 | q_r1_r20 | q_r20_r9,0.2561,6000,4500,1500,25.00
2,9,0,q_r3_r1 | q_r1_r10,71.8881,17748000,17748000,0,0.00
2,9,1,q_r3_r13 | q_r13_r5 | q_r5_r1 | q_r1_r10,71.8881,60000,60000,0,0.00
2,9,3,q_r3_r7 | q_r7_r5 | q_r5_r1 | q_r1_r10,71.8881,165000,165000,0,0.00
2,10,0,q_r3_r13 | q_r13_r5 | q_r5_r11,0.7456,13500,12000,1500,11.11
2,10,1,q_r3_r7 | q_r7_r22 | q_r22_r11,0.7456,34500,34500,0,0.00
2,10,2,q_r3_r1 | q_r1_r5 | q_r5_r11,0.7456,54000,54000,0,0.00
2,10,3,q_r3_r7 | q_r7_r5 | q_r5_r11,0.7456,88500,88500,0,0.00
2,11,0,q_r3_r13 | q_r13_r12,2.4122,43500,6000,37500,86.21
2,11,1,q_r3_r7 | q_r7_r22 | q_r22_r15 | q_r15_r12,2.4122,102000,27000,75000,73.53
2,11,2,q_r3_r13 | q_r13_r5 | q_r5_r15 | q_r15_r12,2.4122,142500,30000,112500,78.95
2,11,3,q_r3_r1 | q_r1_r5 | q_r5_r13 | q_r13_r12,2.4122,318000,45000,273000,85.85
2,12,0,q_r3_r13,2.1594,538500,537000,1500,0.28
2,13,0,q_r3_r7 | q_r7_r14,0.4117,33000,33000,0,0.00
2,13,1,q_r3_r7 | q_r7_r2 | q_r2_r14,0.4117,22500,22500,0,0.00
2,13,2,q_r3_r13 | q_r13_r6 | q_r6_r7 | q_r7_r14,0.4117,18000,16500,1500,8.33
2,13,3,q_r3_r13 | q_r13_r5 | q_r5_r7 | q_r7_r14,0.4117,31500,30000,1500,4.76
2,14,0,q_r3_r13 | q_r13_r12 | q_r12_r15,106.8212,4917000,582000,4335000,88.16
2,14,1,q_r3_r7 | q_r7_r22 | q_r22_r15,106.8212,96000,96000,0,0.00
2,14,2,q_r3_r13 | q_r13_r5 | q_r5_r15,106.8212,13785000,13783500,1500,0.01
2,14,3,q_r3_r1 | q_r1_r5 | q_r5_r15,106.8212,7911000,7911000,0,0.00
2,15,0,q_r3_r1 | q_r1_r16,6.8417,537000,537000,0,0.00
2,15,1,q_r3_r7 | q_r7_r22 | q_r22_r16,6.8417,322500,321000,1500,0.47
2,15,2,q_r3_r13 | q_r13_r5 | q_r5_r1 | q_r1_r16,6.8417,372000,370500,1500,0.40
2,15,3,q_r3_r7 | q_r7_r5 | q_r5_r1 | q_r1_r16,6.8417,481500,480000,1500,0.31
2,16,0,q_r3_r13 | q_r13_r5 | q_r5_r19 | q_r19_r17,0.1687,3000,1500,1500,50.00
2,16,1,q_r3_r7 | q_r7_r22 | q_r22_r19 | q_r19_r17,0.1687,16500,15000,1500,9.09
2,16,2,q_r3_r13 | q_r13_r5 | q_r5_r4 | q_r4_r17,0.1687,10500,9000,1500,14.29
2,16,3,q_r3_r1 | q_r1_r5 | q_r5_r19 | q_r19_r17,0.1687,15000,15000,0,0.00
2,17,0,q_r3_r13 | q_r13_r6 | q_r6_r18,78.8726,11544000,11542500,1500,0.01
2,17,1,q_r3_r7 | q_r7_r22 | q_r22_r18,78.8726,4747500,4746000,1500,0.03
2,17,2,q_r3_r7 | q_r7_r6 | q_r6_r18,78.8726,3429000,3427500,1500,0.04
2,18,0,q_r3_r13 | q_r13_r5 | q_r5_r19,2252.5640,83619000,83616000,3000,0.00
2,18,1,q_r3_r7 | q_r7_r22 | q_r22_r19,2252.5640,110698500,110692500,6000,0.01
2,18,2,q_r3_r1 | q_r1_r5 | q_r5_r19,2252.5640,184246500,184243500,3000,0.00
2,18,3,q_r3_r7 | q_r7_r5 | q_r5_r19,2252.5640,184581000,184575000,6000,0.00
2,19,0,q_r3_r1 | q_r1_r20,5.2700,183000,183000,0,0.00
2,19,1,q_r3_r13 | q_r13_r5 | q_r5_r1 | q_r1_r20,5.2700,190500,189000,1500,0.79
2,19,2,q_r3_r1 | q_r1_r10 | q_r10_r9 | q_r9_r20,5.2700,760500,759000,1500,0.20
2,19,3,q_r3_r7 | q_r7_r5 | q_r5_r1 | q_r1_r20,5.2700,186000,184500,1500,0.81
2,20,0,q_r3_r1 | q_r1_r10 | q_r10_r21,0.4833,61500,60000,1500,2.44
2,20,1,q_r3_r13 | q_r13_r5 | q_r5_r4 | q_r4_r21,0.4833,10500,9000,1500,14.29
2,20,2,q_r3_r1 | q_r1_r5 | q_r5_r4 | q_r4_r21,0.4833,12000,10500,1500,12.50
2,20,3,q_r3_r7 | q_r7_r5 | q_r5_r4 | q_r4_r21,0.4833,39000,37500,1500,3.85
2,21,0,q_r3_r7 | q_r7_r22,51.2964,12541500,12540000,1500,0.01
2,21,3,q_r3_r13 | q_r13_r12 | q_r12_r15 | q_r15_r22,51.2964,282000,31500,250500,88.83
3,0,0,q_r4_r5 | q_r5_r1,44.6257,10575000,10575000,0,0.00
3,0,2,q_r4_r5 | q_r5_r13 | q_r13_r3 | q_r3_r1,44.6257,4500,3000,1500,33.33
3,0,3,q_r4_r17 | q_r17_r19 | q_r19_r5 | q_r5_r1,44.6257,576000,576000,0,0.00
3,2,0,q_r4_r5 | q_r5_r13 | q_r13_r3,0.5795,4500,4500,0,0.00
3,2,1,q_r4_r5 | q_r5_r7 | q_r7_r3,0.5795,30000,30000,0,0.00
3,2,2,q_r4_r5 | q_r5_r1 | q_r1_r3,0.5795,112500,112500,0,0.00
3,4,0,q_r4_r5,30.2470,7561500,7561500,0,0.00
3,5,0,q_r4_r5 | q_r5_r13 | q_r13_r6,0.5980,111000,111000,0,0.00
3,5,1,q_r4_r5 | q_r5_r7 | q_r7_r6,0.5980,27000,27000,0,0.00
3,5,3,q_r4_r17 | q_r17_r19 | q_r19_r22 | q_r22_r7 | q_r7_r6,0.5980,13500,13500,0,0.00
3,6,0,q_r4_r5 | q_r5_r7,1.4368,328500,328500,0,0.00
3,6,1,q_r4_r17 | q_r17_r19 | q_r19_r22 | q_r22_r7,1.4368,31500,31500,0,0.00
3,8,0,q_r4_r21 | q_r21_r10 | q_r10_r9,1.4773,37500,37500,0,0.00
3,8,1,q_r4_r5 | q_r5_r1 | q_r1_r20 | q_r20_r9,1.4773,247500,247500,0,0.00
3,8,2,q_r4_r5 | q_r5_r1 | q_r1_r10 | q_r10_r9,1.4773,85500,85500,0,0.00
3,9,0,q_r4_r21 | q_r21_r10,17.4170,1911000,1911000,0,0.00
3,9,1,q_r4_r5 | q_r5_r1 | q_r1_r10,17.4170,2253000,2253000,0,0.00
3,9,2,q_r4_r17 | q_r17_r19 | q_r19_r5 | q_r5_r1 | q_r1_r10,17.4170,192000,192000,0,0.00
3,10,0,q_r4_r5 | q_r5_r11,0.0459,10500,10500,0,0.00
3,12,0,q_r4_r5 | q_r5_r13,0.8529,213000,213000,0,0.00
3,14,0,q_r4_r5 | q_r5_r15,31.7196,7863000,7863000,0,0.00
3,14,1,q_r4_r17 | q_r17_r19 | q_r19_r22 | q_r22_r15,31.7196,57000,57000,0,0.00
3,14,2,q_r4_r5 | q_r5_r13 | q_r13_r12 | q_r12_r15,31.7196,4500,0,4500,100.00
3,14,3,q_r4_r17 | q_r17_r19 | q_r19_r5 | q_r5_r15,31.7196,9000,9000,0,0.00
3,15,0,q_r4_r5 | q_r5_r1 | q_r1_r16,0.8348,36000,34500,1500,4.17
3,15,1,q_r4_r21 | q_r21_r10 | q_r10_r1 | q_r1_r16,0.8348,12000,12000,0,0.00
3,15,2,q_r4_r5 | q_r5_r19 | q_r19_r22 | q_r22_r16,0.8348,163500,162000,1500,0.92
3,17,0,q_r4_r17 | q_r17_r19 | q_r19_r22 | q_r22_r18,0.6485,55500,55500,0,0.00
3,17,2,q_r4_r5 | q_r5_r19 | q_r19_r22 | q_r22_r18,0.6485,4500,3000,1500,33.33
3,17,3,q_r4_r5 | q_r5_r7 | q_r7_r22 | q_r22_r18,0.6485,102000,100500,1500,1.47
3,18,0,q_r4_r17 | q_r17_r19,2.4276,90000,90000,0,0.00
3,18,1,q_r4_r5 | q_r5_r19,2.4276,496500,495000,1500,0.30
3,18,2,q_r4_r5 | q_r5_r7 | q_r7_r22 | q_r22_r19,2.4276,24000,22500,1500,6.25
3,19,0,q_r4_r5 | q_r5_r1 | q_r1_r20,1.3547,228000,226500,1500,0.66
3,19,1,q_r4_r21 | q_r21_r10 | q_r10_r9 | q_r9_r20,1.3547,7500,7500,0,0.00
3,19,2,q_r4_r21 | q_r21_r10 | q_r10_r1 | q_r1_r20,1.3547,31500,30000,1500,4.76
3,19,3,q_r4_r5 | q_r5_r13 | q_r13_r3 | q_r3_r1 | q_r1_r20,1.3547,76500,75000,1500,1.96
3,21,0,q_r4_r17 | q_r17_r19 | q_r19_r22,4.8717,481500,481500,0,0.00
3,21,1,q_r4_r5 | q_r5_r19 | q_r19_r22,4.8717,51000,49500,1500,2.94
3,21,2,q_r4_r5 | q_r5_r7 | q_r7_r22,4.8717,24000,22500,1500,6.25
3,21,3,q_r4_r5 | q_r5_r15 | q_r15_r22,4.8717,663000,661500,1500,0.23
4,0,0,q_r5_r1,455.2153,113791500,113791500,0,0.00
4,0,1,q_r5_r13 | q_r13_r3 | q_r3_r1,455.2153,6000,6000,0,0.00
4,0,2,q_r5_r7 | q_r7_r3 | q_r3_r1,455.2153,7500,7500,0,0.00
4,1,0,q_r5_r7 | q_r7_r2,36.0197,3948000,3948000,0,0.00
4,1,1,q_r5_r15 | q_r15_r2,36.0197,5058000,5058000,0,0.00
4,2,0,q_r5_r13 | q_r13_r3,74.3301,456000,456000,0,0.00
4,2,1,q_r5_r7 | q_r7_r3,74.3301,3460500,3460500,0,0.00
4,2,2,q_r5_r1 | q_r1_r3,74.3301,14668500,14667000,1500,0.01
4,3,0,q_r5_r4,171.8049,42952500,42951000,1500,0.00
4,5,0,q_r5_r13 | q_r13_r6,123.4902,25066500,25065000,1500,0.01
4,5,1,q_r5_r7 | q_r7_r6,123.4902,5799000,5799000,0,0.00
4,5,3,q_r5_r13 | q_r13_r3 | q_r3_r7 | q_r7_r6,123.4902,10500,10500,0,0.00
4,6,0,q_r5_r7,126.1470,30831000,30831000,0,0.00
4,6,3,q_r5_r13 | q_r13_r3 | q_r3_r7,126.1470,705000,705000,0,0.00
4,7,0,q_r5_r8,132.7619,22224000,22224000,0,0.00
4,7,1,q_r5_r13 | q_r13_r8,132.7619,10968000,10968000,0,0.00
4,8,0,q_r5_r1 | q_r1_r20 | q_r20_r9,2.1781,340500,340500,0,0.00
4,8,1,q_r5_r1 | q_r1_r10 | q_r10_r9,2.1781,111000,111000,0,0.00
4,8,2,q_r5_r4 | q_r4_r21 | q_r21_r10 | q_r10_r9,2.1781,81000,81000,0,0.00
4,8,3,q_r5_r13 | q_r13_r3 | q_r3_r1 | q_r1_r20 | q_r20_r9,2.1781,15000,15000,0,0.00
4,9,0,q_r5_r1 | q_r1_r10,63.4131,9772500,9772500,0,0.00
4,9,1,q_r5_r4 | q_r4_r21 | q_r21_r10,63.4131,6079500,6079500,0,0.00
4,9,3,q_r5_r13 | q_r13_r3 | q_r3_r1 | q_r1_r10,63.4131,3000,1500,1500,50.00
4,10,0,q_r5_r11,2.8336,670500,669000,1500,0.22
4,10,1,q_r5_r19 | q_r19_r22 | q_r22_r11,2.8336,37500,37500,0,0.00
4,11,0,q_r5_r13 | q_r13_r12,342.8308,41500500,6691500,34809000,83.88
4,11,1,q_r5_r15 | q_r15_r12,342.8308,42484500,11473500,31011000,72.99
4,11,2,q_r5_r8 | q_r8_r13 | q_r13_r12,342.8308,604500,66000,538500,89.08
4,11,3,q_r5_r19 | q_r19_r22 | q_r22_r15 | q_r15_r12,342.8308,1122000,237000,885000,78.88
4,12,0,q_r5_r13,73.5196,18381000,18381000,0,0.00
4,13,0,q_r5_r7 | q_r7_r14,1.4277,226500,226500,0,0.00
4,13,1,q_r5_r15 | q_r15_r2 | q_r2_r14,1.4277,85500,85500,0,0.00
4,13,2,q_r5_r7 | q_r7_r2 | q_r2_r14,1.4277,48000,48000,0,0.00
4,14,0,q_r5_r15,68.1823,16999500,16999500,0,0.00
4,14,3,q_r5_r7 | q_r7_r22 | q_r22_r15,68.1823,46500,46500,0,0.00
4,15,0,q_r5_r1 | q_r1_r16,50.0458,1903500,1903500,0,0.00
4,15,1,q_r5_r19 | q_r19_r22 | q_r22_r16,50.0458,8244000,8244000,0,0.00
4,15,2,q_r5_r7 | q_r7_r22 | q_r22_r16,50.0458,436500,436500,0,0.00
4,15,3,q_r5_r15 | q_r15_r22 | q_r22_r16,50.0458,1930500,1930500,0,0.00
4,16,0,q_r5_r19 | q_r19_r17,1.7525,300000,300000,0,0.00
4,16,1,q_r5_r4 | q_r4_r17,1.7525,105000,105000,0,0.00
4,16,2,q_r5_r7 | q_r7_r22 | q_r22_r19 | q_r19_r17,1.7525,36000,36000,0,0.00
4,17,0,q_r5_r13 | q_r13_r6 | q_r6_r18,10.1260,859500,859500,0,0.00
4,17,1,q_r5_r19 | q_r19_r22 | q_r22_r18,10.1260,67500,67500,0,0.00
4,17,2,q_r5_r7 | q_r7_r22 | q_r22_r18,10.1260,1599000,1599000,0,0.00
4,17,3,q_r5_r15 | q_r15_r22 | q_r22_r18,10.1260,9000,9000,0,0.00
4,18,0,q_r5_r19,692.0821,145662000,145660500,1500,0.00
4,18,1,q_r5_r7 | q_r7_r22 | q_r22_r19,692.0821,5329500,5328000,1500,0.03
4,18,2,q_r5_r15 | q_r15_r22 | q_r22_r19,692.0821,21886500,21886500,0,0.00
4,18,3,q_r5_r4 | q_r4_r17 | q_r17_r19,692.0821,147000,147000,0,0.00
4,19,0,q_r5_r1 | q_r1_r20,728.3902,85597500,85594500,3000,0.00
4,19,1,q_r5_r13 | q_r13_r3 | q_r3_r1 | q_r1_r20,728.3902,8814000,8812500,1500,0.02
4,19,2,q_r5_r1 | q_r1_r10 | q_r10_r9 | q_r9_r20,728.3902,84205500,84204000,1500,0.00
4,19,3,q_r5_r7 | q_r7_r3 | q_r3_r1 | q_r1_r20,728.3902,3483000,3481500,1500,0.04
4,20,0,q_r5_r4 | q_r4_r21,6.4371,1573500,1573500,0,0.00
4,20,1,q_r5_r1 | q_r1_r10 | q_r10_r21,6.4371,36000,36000,0,0.00
4,21,0,q_r5_r19 | q_r19_r22,141.0304,13675500,13675500,0,0.00
4,21,1,q_r5_r7 | q_r7_r22,141.0304,744000,742500,1500,0.20
4,21,2,q_r5_r15 | q_r15_r22,141.0304,19948500,19948500,0,0.00
4,21,3,q_r5_r11 | q_r11_r22,141.0304,892500,892500,0,0.00
5,0,0,q_r6_r13 | q_r13_r5 | q_r5_r1,25.6967,397500,396000,1500,0.38
5,0,1,q_r6_r7 | q_r7_r3 | q_r3_r1,25.6967,529500,529500,0,0.00
5,0,2,q_r6_r13 | q_r13_r3 | q_r3_r1,25.6967,4095000,4095000,0,0.00
