flow_id,src,dst,path_idx,path_hops,demand_mbps,rate_mbps,sent_bytes,delivered_bytes,loss_bytes,loss_pct
21,0,9,2,q_r1_r5 | q_r5_r4 | q_r4_r21 | q_r21_r10,1724.4748,11.1406,2785500,2785500,0,0.00
22,0,9,3,q_r1_r3 | q_r3_r13 | q_r13_r5 | q_r5_r4 | q_r4_r21 | q_r21_r10,1724.4748,2.7610,691500,691500,0,0.00
23,0,10,0,q_r1_r5 | q_r5_r11,0.1996,0.0901,24000,24000,0,0.00
24,0,10,2,q_r1_r5 | q_r5_r19 | q_r19_r22 | q_r22_r11,0.1996,0.1093,28500,28500,0,0.00
25,0,11,0,q_r1_r5 | q_r5_r13 | q_r13_r12,524.3426,6.2168,1555500,213000,1342500,86.31
26,0,11,1,q_r1_r3 | q_r3_r13 | q_r13_r12,524.3426,253.2023,63301500,11152500,52149000,82.38
27,0,11,2,q_r1_r5 | q_r5_r15 | q_r15_r12,524.3426,263.0779,65770500,21448500,44322000,67.39
28,0,11,3,q_r1_r16 | q_r16_r22 | q_r22_r15 | q_r15_r12,524.3426,1.8457,462000,91500,370500,80.19
29,0,12,0,q_r1_r5 | q_r5_r13,64.3565,28.3709,7093500,7093500,0,0.00
30,0,12,1,q_r1_r3 | q_r3_r13,64.3565,35.9587,8991000,8991000,0,0.00
31,0,12,3,q_r1_r3 | q_r3_r7 | q_r7_r6 | q_r6_r13,64.3565,0.0268,7500,7500,0,0.00
32,0,13,1,q_r1_r3 | q_r3_r7 | q_r7_r14,0.0202,0.0179,4500,3000,1500,33.33
33,0,14,0,q_r1_r5 | q_r5_r15,14.8684,14.8610,3715500,3715500,0,0.00
34,0,15,0,q_r1_r16,9.6342,9.6340,2409000,2409000,0,0.00
35,0,18,0,q_r1_r5 | q_r5_r19,1059.0341,999.1949,249799500,249796500,3000,0.00
36,0,18,2,q_r1_r5 | q_r5_r7 | q_r7_r22 | q_r22_r19,1059.0341,50.7305,12684000,12681000,3000,0.02
37,0,18,3,q_r1_r3 | q_r3_r13 | q_r13_r5 | q_r5_r19,1059.0341,9.1059,2277000,2277000,0,0.00
38,0,19,0,q_r1_r20,1510.4081,936.8966,234225000,234219000,6000,0.00
39,0,19,1,q_r1_r10 | q_r10_r9 | q_r9_r20,1510.4081,246.7495,61687500,61686000,1500,0.00
40,0,19,2,q_r1_r5 | q_r5_r4 | q_r4_r21 | q_r21_r10 | q_r10_r9 | q_r9_r20,1510.4081,250.5107,62628000,62623500,4500,0.01
41,0,19,3,q_r1_r3 | q_r3_r13 | q_r13_r5 | q_r5_r4 | q_r4_r21 | q_r21_r10 | q_r10_r9 | q_r9_r20,1510.4081,76.2515,19063500,19062000,1500,0.01
42,0,21,1,q_r1_r5 | q_r5_r19 | q_r19_r22,0.4216,0.1243,31500,30000,1500,4.76
43,0,21,2,q_r1_r3 | q_r3_r7 | q_r7_r22,0.4216,0.2963,75000,73500,1500,2.00
44,1,0,1,q_r2_r7 | q_r7_r3 | q_r3_r1,2.9851,2.1089,528000,526500,1500,0.28
45,1,0,2,q_r2_r7 | q_r7_r5 | q_r5_r1,2.9851,0.8743,219000,219000,0,0.00
46,1,2,0,q_r2_r7 | q_r7_r3,3.7623,3.6849,922500,922500,0,0.00
47,1,2,3,q_r2_r15 | q_r15_r5 | q_r5_r13 | q_r13_r3,3.7623,0.0698,18000,18000,0,0.00
48,1,3,0,q_r2_r15 | q_r15_r5 | q_r5_r4,0.4247,0.0127,4500,4500,0,0.00
49,1,3,1,q_r2_r7 | q_r7_r5 | q_r5_r4,0.4247,0.4119,103500,103500,0,0.00
50,1,4,0,q_r2_r15 | q_r15_r5,23.0584,0.7802,196500,196500,0,0.00
51,1,4,1,q_r2_r7 | q_r7_r5,23.0584,22.2781,5571000,5569500,1500,0.03
52,1,5,0,q_r2_r7 | q_r7_r6,0.6947,0.3656,91500,91500,0,0.00
53,1,5,3,q_r2_r15 | q_r15_r5 | q_r5_r13 | q_r13_r6,0.6947,0.3289,82500,82500,0,0.00
54,1,6,0,q_r2_r7,65.7749,61.1737,15294000,15294000,0,0.00
55,1,6,2,q_r2_r15 | q_r15_r5 | q_r5_r7,65.7749,4.2965,1075500,1075500,0,0.00
56,1,6,3,q_r2_r15 | q_r15_r22 | q_r22_r7,65.7749,0.3047,76500,76500,0,0.00
57,1,7,1,q_r2_r7 | q_r7_r5 | q_r5_r8,0.1237,0.0995,25500,25500,0,0.00
58,1,7,3,q_r2_r15 | q_r15_r5 | q_r5_r13 | q_r13_r8,0.1237,0.0156,4500,4500,0,0.00
59,1,8,1,q_r2_r7 | q_r7_r3 | q_r3_r1 | q_r1_r20 | q_r20_r9,0.2553,0.1525,39000,39000,0,0.00
60,1,8,2,q_r2_r15 | q_r15_r5 | q_r5_r1 | q_r1_r10 | q_r10_r9,0.2553,0.0908,24000,24000,0,0.00
61,1,9,0,q_r2_r15 | q_r15_r5 | q_r5_r1 | q_r1_r10,55.1130,0.0333,9000,9000,0,0.00
62,1,9,1,q_r2_r7 | q_r7_r3 | q_r3_r1 | q_r1_r10,55.1130,38.0063,9502500,9502500,0,0.00
63,1,9,2,q_r2_r7 | q_r7_r5 | q_r5_r1 | q_r1_r10,55.1130,17.0732,4269000,4269000,0,0.00
64,1,10,1,q_r2_r7 | q_r7_r22 | q_r22_r11,0.4062,0.1255,31500,31500,0,0.00
65,1,10,2,q_r2_r15 | q_r15_r22 | q_r22_r11,0.4062,0.0933,24000,24000,0,0.00
66,1,10,3,q_r2_r7 | q_r7_r5 | q_r5_r11,0.4062,0.1832,46500,46500,0,0.00
67,1,11,0,q_r2_r15 | q_r15_r12,0.3573,0.1672,42000,9000,33000,78.57
68,1,11,1,q_r2_r7 | q_r7_r22 | q_r22_r15 | q_r15_r12,0.3573,0.0184,6000,1500,4500,75.00
69,1,11,2,q_r2_r15 | q_r15_r5 | q_r5_r13 | q_r13_r12,0.3573,0.0957,24000,3000,21000,87.50
70,1,11,3,q_r2_r7 | q_r7_r3 | q_r3_r13 | q_r13_r12,0.3573,0.0760,19500,4500,15000,76.92
71,1,12,1,q_r2_r7 | q_r7_r3 | q_r3_r13,1.1762,1.1562,289500,288000,1500,0.52
72,1,12,2,q_r2_r15 | q_r15_r12 | q_r12_r13,1.1762,0.0199,6000,1500,4500,75.00
73,1,13,0,q_r2_r14,0.4764,0.0556,15000,15000,0,0.00
74,1,13,1,q_r2_r7 | q_r7_r14,0.4764,0.2724,69000,67500,1500,2.17
75,1,13,2,q_r2_r15 | q_r15_r5 | q_r5_r7 | q_r7_r14,0.4764,0.1434,36000,34500,1500,4.17
76,1,14,0,q_r2_r15,13.0099,12.9783,3246000,3246000,0,0.00
77,1,14,2,q_r2_r7 | q_r7_r5 | q_r5_r15,13.0099,0.0230,6000,4500,1500,25.00
78,1,15,0,q_r2_r15 | q_r15_r22 | q_r22_r16,0.7481,0.2733,69000,69000,0,0.00
79,1,15,1,q_r2_r7 | q_r7_r22 | q_r22_r16,0.7481,0.4748,120000,118500,1500,1.25
80,1,16,0,q_r2_r15 | q_r15_r5 | q_r5_r19 | q_r19_r17,24.9399,2.0124,504000,502500,1500,0.30
81,1,16,1,q_r2_r7 | q_r7_r22 | q_r22_r19 | q_r19_r17,24.9399,18.6979,4675500,4674000,1500,0.03
82,1,16,2,q_r2_r15 | q_r15_r22 | q_r22_r19 | q_r19_r17,24.9399,3.7233,931500,930000,1500,0.16
83,1,16,3,q_r2_r7 | q_r7_r5 | q_r5_r19 | q_r19_r17,24.9399,0.5063,127500,126000,1500,1.18
84,1,17,1,q_r2_r7 | q_r7_r22 | q_r22_r18,0.0236,0.0109,3000,1500,1500,50.00
85,1,18,0,q_r2_r15 | q_r15_r5 | q_r5_r19,32.2590,1.2367,310500,309000,1500,0.48
86,1,18,1,q_r2_r7 | q_r7_r22 | q_r22_r19,32.2590,7.3584,1840500,1839000,1500,0.08
87,1,18,2,q_r2_r15 | q_r15_r22 | q_r22_r19,32.2590,7.2546,1815000,1813500,1500,0.08
88,1,18,3,q_r2_r7 | q_r7_r5 | q_r5_r19,32.2590,16.4093,4102500,4101000,1500,0.04
89,1,19,1,q_r2_r7 | q_r7_r3 | q_r3_r1 | q_r1_r20,0.0888,0.0497,13500,12000,1500,11.11
90,1,19,2,q_r2_r7 | q_r7_r5 | q_r5_r1 | q_r1_r20,0.0888,0.0328,9000,7500,1500,16.67
91,1,20,0,q_r2_r15 | q_r15_r5 | q_r5_r4 | q_r4_r21,5.2121,1.2625,316500,315000,1500,0.47
92,1,20,1,q_r2_r7 | q_r7_r5 | q_r5_r4 | q_r4_r21,5.2121,3.8629,966000,964500,1500,0.16
93,1,20,3,q_r2_r14 | q_r14_r7 | q_r7_r5 | q_r5_r4 | q_r4_r21,5.2121,0.0863,22500,22500,0,0.00
94,1,21,0,q_r2_r15 | q_r15_r22,2.4461,0.6594,165000,163500,1500,0.91
95,1,21,1,q_r2_r7 | q_r7_r22,2.4461,1.7866,447000,445500,1500,0.34
96,2,0,0,q_r3_r1,5189.1148,2749.5010,687376500,687370500,6000,0.00
97,2,0,1,q_r3_r13 | q_r13_r5 | q_r5_r1,5189.1148,974.2580,243565500,243561000,4500,0.00
98,2,0,2,q_r3_r7 | q_r7_r5 | q_r5_r1,5189.1148,1380.5540,345139500,345130500,9000,0.00
99,2,0,3,q_r3_r13 | q_r13_r8 | q_r8_r5 | q_r5_r1,5189.1148,84.8019,21201000,21199500,1500,0.01
100,2,1,0,q_r3_r7 | q_r7_r2,51.4827,26.3101,6579000,6577500,1500,0.02
101,2,1,1,q_r3_r7 | q_r7_r14 | q_r14_r2,51.4827,0.0684,18000,18000,0,0.00
102,2,1,2,q_r3_r13 | q_r13_r12 | q_r12_r15 | q_r15_r2,51.4827,1.2927,324000,40500,283500,87.50
103,2,1,3,q_r3_r7 | q_r7_r22 | q_r22_r15 | q_r15_r2,51.4827,23.8115,5953500,5953500,0,0.00
104,2,3,0,q_r3_r13 | q_r13_r5 | q_r5_r4,0.8567,0.1485,37500,37500,0,0.00
105,2,3,1,q_r3_r7 | q_r7_r5 | q_r5_r4,0.8567,0.2695,67500,67500,0,0.00
106,2,3,2,q_r3_r1 | q_r1_r5 | q_r5_r4,0.8567,0.4271,108000,108000,0,0.00
107,2,3,3,q_r3_r13 | q_r13_r8 | q_r8_r5 | q_r5_r4,0.8567,0.0116,3000,3000,0,0.00
108,2,4,0,q_r3_r13 | q_r13_r5,1544.9681,382.7281,95683500,95682000,1500,0.00
109,2,4,1,q_r3_r7 | q_r7_r5,1544.9681,503.5804,125896500,125895000,1500,0.00
110,2,4,2,q_r3_r1 | q_r1_r5,1544.9681,657.4027,164352000,164346000,6000,0.00
111,2,4,3,q_r3_r13 | q_r13_r8 | q_r8_r5,1544.9681,1.2568,315000,315000,0,0.00
112,2,5,0,q_r3_r13 | q_r13_r6,4598.0199,1730.3718,432594000,432589500,4500,0.00
113,2,5,1,q_r3_r7 | q_r7_r6,4598.0199,1991.4272,497857500,497851500,6000,0.00
114,2,5,2,q_r3_r13 | q_r13_r5 | q_r5_r7 | q_r7_r6,4598.0199,501.2167,125305500,125301000,4500,0.00
115,2,5,3,q_r3_r1 | q_r1_r5 | q_r5_r13 | q_r13_r6,4598.0199,375.0043,93751500,93750000,1500,0.00
116,2,6,0,q_r3_r7,2882.1544,1467.0778,366769500,366768000,1500,0.00
117,2,6,1,q_r3_r13 | q_r13_r6 | q_r6_r7,2882.1544,198.7581,49690500,49689000,1500,0.00
118,2,6,2,q_r3_r1 | q_r1_r5 | q_r5_r7,2882.1544,371.7540,92940000,92935500,4500,0.00
119,2,6,3,q_r3_r13 | q_r13_r5 | q_r5_r7,2882.1544,844.5644,211141500,211138500,3000,0.00
120,2,7,0,q_r3_r13 | q_r13_r8,0.3700,0.3124,79500,79500,0,0.00
121,2,7,2,q_r3_r13 | q_r13_r5 | q_r5_r8,0.3700,0.0342,9000,9000,0,0.00
122,2,7,3,q_r3_r1 | q_r1_r5 | q_r5_r8,0.3700,0.0180,6000,4500,1500,25.00
123,2,8,0,q_r3_r1 | q_r1_r20 | q_r20_r9,0.2561,0.2160,55500,54000,1500,2.70
124,2,8,2,q_r3_r13 | q_r13_r5 | q_r5_r1 | q_r1_r20 | q_r20_r9,0.2561,0.0144,4500,4500,0,0.00
125,2,8,3,q_r3_r7 | q_r7_r5 | q_r5_r1 | q_r1_r20 | q_r20_r9,0.2561,0.0224,6000,4500,1500,25.00
126,2,9,0,q_r3_r1 | q_r1_r10,71.8881,70.9914,17748000,17748000,0,0.00
127,2,9,1,q_r3_r13 | q_r13_r5 | q_r5_r1 | q_r1_r10,71.8881,0.2379,60000,60000,0,0.00
128,2,9,3,q_r3_r7 | q_r7_r5 | q_r5_r1 | q_r1_r10,71.8881,0.6587,165000,165000,0,0.00
129,2,10,0,q_r3_r13 | q_r13_r5 | q_r5_r11,0.7456,0.0512,13500,12000,1500,11.11
130,2,10,1,q_r3_r7 | q_r7_r22 | q_r22_r11,0.7456,0.1333,34500,34500,0,0.00
131,2,10,2,q_r3_r1 | q_r1_r5 | q_r5_r11,0.7456,0.2120,54000,54000,0,0.00
132,2,10,3,q_r3_r7 | q_r7_r5 | q_r5_r11,0.7456,0.3491,88500,88500,0,0.00
133,2,11,0,q_r3_r13 | q_r13_r12,2.4122,0.1681,43500,6000,37500,86.21
134,2,11,1,q_r3_r7 | q_r7_r22 | q_r22_r15 | q_r15_r12,2.4122,0.4059,102000,27000,75000,73.53
135,2,11,2,q_r3_r13 | q_r13_r5 | q_r5_r15 | q_r15_r12,2.4122,0.5691,142500,30000,112500,78.95
136,2,11,3,q_r3_r1 | q_r1_r5 | q_r5_r13 | q_r13_r12,2.4122,1.2691,318000,45000,273000,85.85
137,2,12,0,q_r3_r13,2.1594,2.1492,538500,537000,1500,0.28
138,2,13,0,q_r3_r7 | q_r7_r14,0.4117,0.1304,33000,33000,0,0.00
139,2,13,1,q_r3_r7 | q_r7_r2 | q_r2_r14,0.4117,0.0895,22500,22500,0,0.00
140,2,13,2,q_r3_r13 | q_r13_r6 | q_r6_r7 | q_r7_r14,0.4117,0.0694,18000,16500,1500,8.33
141,2,13,3,q_r3_r13 | q_r13_r5 | q_r5_r7 | q_r7_r14,0.4117,0.1223,31500,30000,1500,4.76
142,2,14,0,q_r3_r13 | q_r13_r12 | q_r12_r15,106.8212,19.6626,4917000,582000,4335000,88.16
143,2,14,1,q_r3_r7 | q_r7_r22 | q_r22_r15,106.8212,0.3791,96000,96000,0,0.00
144,2,14,2,q_r3_r13 | q_r13_r5 | q_r5_r15,106.8212,55.1389,13785000,13783500,1500,0.01
145,2,14,3,q_r3_r1 | q_r1_r5 | q_r5_r15,106.8212,31.6407,7911000,7911000,0,0.00
146,2,15,0,q_r3_r1 | q_r1_r16,6.8417,2.1430,537000,537000,0,0.00
147,2,15,1,q_r3_r7 | q_r7_r22 | q_r22_r16,6.8417,1.2862,322500,321000,1500,0.47
148,2,15,2,q_r3_r13 | q_r13_r5 | q_r5_r1 | q_r1_r16,6.8417,1.4869,372000,370500,1500,0.40
149,2,15,3,q_r3_r7 | q_r7_r5 | q_r5_r1 | q_r1_r16,6.8417,1.9256,481500,480000,1500,0.31
150,2,16,0,q_r3_r13 | q_r13_r5 | q_r5_r19 | q_r19_r17,0.1687,0.0104,3000,1500,1500,50.00
151,2,16,1,q_r3_r7 | q_r7_r22 | q_r22_r19 | q_r19_r17,0.1687,0.0642,16500,15000,1500,9.09
152,2,16,2,q_r3_r13 | q_r13_r5 | q_r5_r4 | q_r4_r17,0.1687,0.0397,10500,9000,1500,14.29
153,2,16,3,q_r3_r1 | q_r1_r5 | q_r5_r19 | q_r19_r17,0.1687,0.0545,15000,15000,0,0.00
154,2,17,0,q_r3_r13 | q_r13_r6 | q_r6_r18,78.8726,46.1720,11544000,11542500,1500,0.01
155,2,17,1,q_r3_r7 | q_r7_r22 | q_r22_r18,78.8726,18.9877,4747500,4746000,1500,0.03
156,2,17,2,q_r3_r7 | q_r7_r6 | q_r6_r18,78.8726,13.7125,3429000,3427500,1500,0.04
157,2,18,0,q_r3_r13 | q_r13_r5 | q_r5_r19,2252.5640,334.4728,83619000,83616000,3000,0.00
158,2,18,1,q_r3_r7 | q_r7_r22 | q_r22_r19,2252.5640,442.7883,110698500,110692500,6000,0.01
159,2,18,2,q_r3_r1 | q_r1_r5 | q_r5_r19,2252.5640,736.9849,184246500,184243500,3000,0.00
160,2,18,3,q_r3_r7 | q_r7_r5 | q_r5_r19,2252.5640,738.3181,184581000,184575000,6000,0.00
161,2,19,0,q_r3_r1 | q_r1_r20,5.2700,0.7262,183000,183000,0,0.00
162,2,19,1,q_r3_r13 | q_r13_r5 | q_r5_r1 | q_r1_r20,5.2700,0.7598,190500,189000,1500,0.79
163,2,19,2,q_r3_r1 | q_r1_r10 | q_r10_r9 | q_r9_r20,5.2700,3.0412,760500,759000,1500,0.20
164,2,19,3,q_r3_r7 | q_r7_r5 | q_r5_r1 | q_r1_r20,5.2700,0.7428,186000,184500,1500,0.81
165,2,20,0,q_r3_r1 | q_r1_r10 | q_r10_r21,0.4833,0.2441,61500,60000,1500,2.44
166,2,20,1,q_r3_r13 | q_r13_r5 | q_r5_r4 | q_r4_r21,0.4833,0.0402,10500,9000,1500,14.29
167,2,20,2,q_r3_r1 | q_r1_r5 | q_r5_r4 | q_r4_r21,0.4833,0.0459,12000,10500,1500,12.50
168,2,20,3,q_r3_r7 | q_r7_r5 | q_r5_r4 | q_r4_r21,0.4833,0.1531,39000,37500,1500,3.85
169,2,21,0,q_r3_r7 | q_r7_r22,51.2964,50.1654,12541500,12540000,1500,0.01
170,2,21,3,q_r3_r13 | q_r13_r12 | q_r12_r15 | q_r15_r22,51.2964,1.1268,282000,31500,250500,88.83
171,3,0,0,q_r4_r5 | q_r5_r1,44.6257,42.2999,10575000,10575000,0,0.00
172,3,0,2,q_r4_r5 | q_r5_r13 | q_r13_r3 | q_r3_r1,44.6257,0.0162,4500,3000,1500,33.33
173,3,0,3,q_r4_r17 | q_r17_r19 | q_r19_r5 | q_r5_r1,44.6257,2.3021,576000,576000,0,0.00
174,3,2,0,q_r4_r5 | q_r5_r13 | q_r13_r3,0.5795,0.0167,4500,4500,0,0.00
175,3,2,1,q_r4_r5 | q_r5_r7 | q_r7_r3,0.5795,0.1172,30000,30000,0,0.00
176,3,2,2,q_r4_r5 | q_r5_r1 | q_r1_r3,0.5795,0.4456,112500,112500,0,0.00
177,3,4,0,q_r4_r5,30.2470,30.2444,7561500,7561500,0,0.00
178,3,5,0,q_r4_r5 | q_r5_r13 | q_r13_r6,0.5980,0.4387,111000,111000,0,0.00
179,3,5,1,q_r4_r5 | q_r5_r7 | q_r7_r6,0.5980,0.1054,27000,27000,0,0.00
180,3,5,3,q_r4_r17 | q_r17_r19 | q_r19_r22 | q_r22_r7 | q_r7_r6,0.5980,0.0538,13500,13500,0,0.00
181,3,6,0,q_r4_r5 | q_r5_r7,1.4368,1.3116,328500,328500,0,0.00
182,3,6,1,q_r4_r17 | q_r17_r19 | q_r19_r22 | q_r22_r7,1.4368,0.1212,31500,31500,0,0.00
183,3,8,0,q_r4_r21 | q_r21_r10 | q_r10_r9,1.4773,0.1478,37500,37500,0,0.00
184,3,8,1,q_r4_r5 | q_r5_r1 | q_r1_r20 | q_r20_r9,1.4773,0.9878,247500,247500,0,0.00
185,3,8,2,q_r4_r5 | q_r5_r1 | q_r1_r10 | q_r10_r9,1.4773,0.3381,85500,85500,0,0.00
186,3,9,0,q_r4_r21 | q_r21_r10,17.4170,7.6383,1911000,1911000,0,0.00
187,3,9,1,q_r4_r5 | q_r5_r1 | q_r1_r10,17.4170,9.0076,2253000,2253000,0,0.00
188,3,9,2,q_r4_r17 | q_r17_r19 | q_r19_r5 | q_r5_r1 | q_r1_r10,17.4170,0.7641,192000,192000,0,0.00
189,3,10,0,q_r4_r5 | q_r5_r11,0.0459,0.0363,10500,10500,0,0.00
190,3,12,0,q_r4_r5 | q_r5_r13,0.8529,0.8473,213000,213000,0,0.00
191,3,14,0,q_r4_r5 | q_r5_r15,31.7196,31.4491,7863000,7863000,0,0.00
192,3,14,1,q_r4_r17 | q_r17_r19 | q_r19_r22 | q_r22_r15,31.7196,0.2264,57000,57000,0,0.00
193,3,14,2,q_r4_r5 | q_r5_r13 | q_r13_r12 | q_r12_r15,31.7196,0.0138,4500,0,4500,100.00
194,3,14,3,q_r4_r17 | q_r17_r19 | q_r19_r5 | q_r5_r15,31.7196,0.0303,9000,9000,0,0.00
195,3,15,0,q_r4_r5 | q_r5_r1 | q_r1_r16,0.8348,0.1386,36000,34500,1500,4.17
196,3,15,1,q_r4_r21 | q_r21_r10 | q_r10_r1 | q_r1_r16,0.8348,0.0437,12000,12000,0,0.00
197,3,15,2,q_r4_r5 | q_r5_r19 | q_r19_r22 | q_r22_r16,0.8348,0.6523,163500,162000,1500,0.92
198,3,17,0,q_r4_r17 | q_r17_r19 | q_r19_r22 | q_r22_r18,0.6485,0.2211,55500,55500,0,0.00
199,3,17,2,q_r4_r5 | q_r5_r19 | q_r19_r22 | q_r22_r18,0.6485,0.0179,4500,3000,1500,33.33
200,3,17,3,q_r4_r5 | q_r5_r7 | q_r7_r22 | q_r22_r18,0.6485,0.4072,102000,100500,1500,1.47
201,3,18,0,q_r4_r17 | q_r17_r19,2.4276,0.3545,90000,90000,0,0.00
202,3,18,1,q_r4_r5 | q_r5_r19,2.4276,1.9813,496500,495000,1500,0.30
203,3,18,2,q_r4_r5 | q_r5_r7 | q_r7_r22 | q_r22_r19,2.4276,0.0911,24000,22500,1500,6.25
204,3,19,0,q_r4_r5 | q_r5_r1 | q_r1_r20,1.3547,0.9094,228000,226500,1500,0.66
205,3,19,1,q_r4_r21 | q_r21_r10 | q_r10_r9 | q_r9_r20,1.3547,0.0242,7500,7500,0,0.00
206,3,19,2,q_r4_r21 | q_r21_r10 | q_r10_r1 | q_r1_r20,1.3547,0.1208,31500,30000,1500,4.76
207,3,19,3,q_r4_r5 | q_r5_r13 | q_r13_r3 | q_r3_r1 | q_r1_r20,1.3547,0.3003,76500,75000,1500,1.96
208,3,21,0,q_r4_r17 | q_r17_r19 | q_r19_r22,4.8717,1.9243,481500,481500,0,0.00
209,3,21,1,q_r4_r5 | q_r5_r19 | q_r19_r22,4.8717,0.2018,51000,49500,1500,2.94
210,3,21,2,q_r4_r5 | q_r5_r7 | q_r7_r22,4.8717,0.0958,24000,22500,1500,6.25
211,3,21,3,q_r4_r5 | q_r5_r15 | q_r15_r22,4.8717,2.6498,663000,661500,1500,0.23
212,4,0,0,q_r5_r1,455.2153,455.1652,113791500,113791500,0,0.00
213,4,0,1,q_r5_r13 | q_r13_r3 | q_r3_r1,455.2153,0.0209,6000,6000,0,0.00
214,4,0,2,q_r5_r7 | q_r7_r3 | q_r3_r1,455.2153,0.0293,7500,7500,0,0.00
215,4,1,0,q_r5_r7 | q_r7_r2,36.0197,15.7913,3948000,3948000,0,0.00
216,4,1,1,q_r5_r15 | q_r15_r2,36.0197,20.2278,5058000,5058000,0,0.00
217,4,2,0,q_r5_r13 | q_r13_r3,74.3301,1.8209,456000,456000,0,0.00
218,4,2,1,q_r5_r7 | q_r7_r3,74.3301,13.8413,3460500,3460500,0,0.00
219,4,2,2,q_r5_r1 | q_r1_r3,74.3301,58.6680,14668500,14667000,1500,0.01
220,4,3,0,q_r5_r4,171.8049,171.8044,42952500,42951000,1500,0.00
221,4,5,0,q_r5_r13 | q_r13_r6,123.4902,100.2603,25066500,25065000,1500,0.01
222,4,5,1,q_r5_r7 | q_r7_r6,123.4902,23.1932,5799000,5799000,0,0.00
223,4,5,3,q_r5_r13 | q_r13_r3 | q_r3_r7 | q_r7_r6,123.4902,0.0366,10500,10500,0,0.00
224,4,6,0,q_r5_r7,126.1470,123.3229,30831000,30831000,0,0.00
225,4,6,3,q_r5_r13 | q_r13_r3 | q_r3_r7,126.1470,2.8172,705000,705000,0,0.00
226,4,7,0,q_r5_r8,132.7619,88.8908,22224000,22224000,0,0.00
227,4,7,1,q_r5_r13 | q_r13_r8,132.7619,43.8687,10968000,10968000,0,0.00
228,4,8,0,q_r5_r1 | q_r1_r20 | q_r20_r9,2.1781,1.3576,340500,340500,0,0.00
229,4,8,1,q_r5_r1 | q_r1_r10 | q_r10_r9,2.1781,0.4408,111000,111000,0,0.00
230,4,8,2,q_r5_r4 | q_r4_r21 | q_r21_r10 | q_r10_r9,2.1781,0.3227,81000,81000,0,0.00
231,4,8,3,q_r5_r13 | q_r13_r3 | q_r3_r1 | q_r1_r20 | q_r20_r9,2.1781,0.0570,15000,15000,0,0.00
232,4,9,0,q_r5_r1 | q_r1_r10,63.4131,39.0845,9772500,9772500,0,0.00
233,4,9,1,q_r5_r4 | q_r4_r21 | q_r21_r10,63.4131,24.3179,6079500,6079500,0,0.00
234,4,9,3,q_r5_r13 | q_r13_r3 | q_r3_r1 | q_r1_r10,63.4131,0.0108,3000,1500,1500,50.00
235,4,10,0,q_r5_r11,2.8336,2.6760,670500,669000,1500,0.22
236,4,10,1,q_r5_r19 | q_r19_r22 | q_r22_r11,2.8336,0.1499,37500,37500,0,0.00
237,4,11,0,q_r5_r13 | q_r13_r12,342.8308,165.9975,41500500,6691500,34809000,83.88
238,4,11,1,q_r5_r15 | q_r15_r12,342.8308,169.9366,42484500,11473500,31011000,72.99
