src,dst,path_idx,path_hops,demand_mbps,sent_bytes,delivered_bytes,loss_bytes,loss_pct
1,17,1,q_r2_r7 | q_r7_r22 | q_r22_r18,0.0545,7500,6000,1500,20.00
1,17,2,q_r2_r7 | q_r7_r6 | q_r6_r18,0.0545,6000,4500,1500,25.00
1,18,0,q_r2_r15 | q_r15_r5 | q_r5_r19,152.9095,1467000,1467000,0,0.00
1,18,1,q_r2_r7 | q_r7_r22 | q_r22_r19,152.9095,8721000,8719500,1500,0.02
1,18,2,q_r2_r15 | q_r15_r22 | q_r22_r19,152.9095,8598000,8598000,0,0.00
1,18,3,q_r2_r7 | q_r7_r5 | q_r5_r19,152.9095,19446000,19444500,1500,0.01
1,19,0,q_r2_r15 | q_r15_r5 | q_r5_r1 | q_r1_r20,0.7212,13500,12000,1500,11.11
1,19,1,q_r2_r7 | q_r7_r3 | q_r3_r1 | q_r1_r20,0.7212,102000,100500,1500,1.47
1,19,2,q_r2_r7 | q_r7_r5 | q_r5_r1 | q_r1_r20,0.7212,67500,66000,1500,2.22
1,20,0,q_r2_r15 | q_r15_r5 | q_r5_r4 | q_r4_r21,47.5738,2881500,2881500,0,0.00
1,20,1,q_r2_r7 | q_r7_r5 | q_r5_r4 | q_r4_r21,47.5738,8815500,8814000,1500,0.02
1,20,3,q_r2_r14 | q_r14_r7 | q_r7_r5 | q_r5_r4 | q_r4_r21,47.5738,198000,198000,0,0.00
1,21,0,q_r2_r15 | q_r15_r22,2.3980,162000,160500,1500,0.93
1,21,1,q_r2_r7 | q_r7_r22,2.3980,438000,436500,1500,0.34
2,0,0,q_r3_r1,4941.5329,661171500,661164000,7500,0.00
2,0,1,q_r3_r13 | q_r13_r5 | q_r5_r1,4941.5329,228750000,228745500,4500,0.00
2,0,2,q_r3_r7 | q_r7_r5 | q_r5_r1,4941.5329,325638000,325633500,4500,0.00
2,0,3,q_r3_r13 | q_r13_r8 | q_r8_r5 | q_r5_r1,4941.5329,19827000,19825500,1500,0.01
2,1,0,q_r3_r7 | q_r7_r2,1.9327,247500,247500,0,0.00
2,1,2,q_r3_r13 | q_r13_r12 | q_r12_r15 | q_r15_r2,1.9327,13500,4500,9000,66.67
2,1,3,q_r3_r7 | q_r7_r22 | q_r22_r15 | q_r15_r2,1.9327,223500,223500,0,0.00
2,3,0,q_r3_r13 | q_r13_r5 | q_r5_r4,1.4012,61500,61500,0,0.00
2,3,1,q_r3_r7 | q_r7_r5 | q_r5_r4,1.4012,111000,111000,0,0.00
2,3,2,q_r3_r1 | q_r1_r5 | q_r5_r4,1.4012,175500,175500,0,0.00
2,3,3,q_r3_r13 | q_r13_r8 | q_r8_r5 | q_r5_r4,1.4012,6000,6000,0,0.00
2,4,0,q_r3_r13 | q_r13_r5,1397.8234,84328500,84327000,1500,0.00
2,4,1,q_r3_r7 | q_r7_r5,1397.8234,113673000,113673000,0,0.00
2,4,2,q_r3_r1 | q_r1_r5,1397.8234,151453500,151452000,1500,0.00
2,5,0,q_r3_r13 | q_r13_r6,4842.5740,454186500,454182000,4500,0.00
2,5,1,q_r3_r7 | q_r7_r6,4842.5740,521181000,521173500,7500,0.00
2,5,2,q_r3_r13 | q_r13_r5 | q_r5_r7 | q_r7_r6,4842.5740,134517000,134514000,3000,0.00
2,5,3,q_r3_r1 | q_r1_r5 | q_r5_r13 | q_r13_r6,4842.5740,100761000,100758000,3000,0.00
2,6,0,q_r3_r7,1573.7738,248617500,248616000,1500,0.00
2,6,1,q_r3_r13 | q_r13_r6 | q_r6_r7,1573.7738,8542500,8542500,0,0.00
2,6,2,q_r3_r1 | q_r1_r5 | q_r5_r7,1573.7738,26724000,26724000,0,0.00
2,6,3,q_r3_r13 | q_r13_r5 | q_r5_r7,1573.7738,109561500,109558500,3000,0.00
2,7,0,q_r3_r13 | q_r13_r8,0.4136,88500,88500,0,0.00
2,7,2,q_r3_r13 | q_r13_r5 | q_r5_r8,0.4136,10500,10500,0,0.00
2,7,3,q_r3_r1 | q_r1_r5 | q_r5_r8,0.4136,6000,6000,0,0.00
2,8,0,q_r3_r1 | q_r1_r20 | q_r20_r9,0.3583,76500,76500,0,0.00
2,8,2,q_r3_r13 | q_r13_r5 | q_r5_r1 | q_r1_r20 | q_r20_r9,0.3583,6000,6000,0,0.00
2,8,3,q_r3_r7 | q_r7_r5 | q_r5_r1 | q_r1_r20 | q_r20_r9,0.3583,9000,9000,0,0.00
2,9,0,q_r3_r1 | q_r1_r10,34.6477,8554500,8554500,0,0.00
2,9,1,q_r3_r13 | q_r13_r5 | q_r5_r1 | q_r1_r10,34.6477,30000,30000,0,0.00
2,9,3,q_r3_r7 | q_r7_r5 | q_r5_r1 | q_r1_r10,34.6477,79500,79500,0,0.00
2,10,0,q_r3_r13 | q_r13_r5 | q_r5_r11,0.5239,10500,9000,1500,14.29
2,10,1,q_r3_r7 | q_r7_r22 | q_r22_r11,0.5239,24000,24000,0,0.00
2,10,2,q_r3_r1 | q_r1_r5 | q_r5_r11,0.5239,37500,37500,0,0.00
2,10,3,q_r3_r7 | q_r7_r5 | q_r5_r11,0.5239,61500,61500,0,0.00
2,11,0,q_r3_r13 | q_r13_r12,1.0394,19500,0,19500,100.00
2,11,1,q_r3_r7 | q_r7_r22 | q_r22_r15 | q_r15_r12,1.0394,45000,15000,30000,66.67
2,11,2,q_r3_r13 | q_r13_r5 | q_r5_r15 | q_r15_r12,1.0394,61500,15000,46500,75.61
2,11,3,q_r3_r1 | q_r1_r5 | q_r5_r13 | q_r13_r12,1.0394,138000,13500,124500,90.22
2,12,0,q_r3_r13,0.4936,123000,121500,1500,1.22
2,14,0,q_r3_r13 | q_r13_r12 | q_r12_r15,140.7976,6480000,832500,5647500,87.15
2,14,1,q_r3_r7 | q_r7_r22 | q_r22_r15,140.7976,126000,126000,0,0.00
2,14,2,q_r3_r13 | q_r13_r5 | q_r5_r15,140.7976,18169500,18168000,1500,0.01
2,14,3,q_r3_r1 | q_r1_r5 | q_r5_r15,140.7976,10426500,10426500,0,0.00
2,15,0,q_r3_r1 | q_r1_r16,32.6024,2553000,2553000,0,0.00
2,15,1,q_r3_r7 | q_r7_r22 | q_r22_r16,32.6024,1533000,1533000,0,0.00
2,15,2,q_r3_r13 | q_r13_r5 | q_r5_r1 | q_r1_r16,32.6024,1771500,1770000,1500,0.08
2,15,3,q_r3_r7 | q_r7_r5 | q_r5_r1 | q_r1_r16,32.6024,2295000,2295000,0,0.00
2,17,0,q_r3_r13 | q_r13_r6 | q_r6_r18,82.2468,12037500,12036000,1500,0.01
2,17,1,q_r3_r7 | q_r7_r22 | q_r22_r18,82.2468,4951500,4948500,3000,0.06
2,17,2,q_r3_r7 | q_r7_r6 | q_r6_r18,82.2468,3576000,3574500,1500,0.04
2,18,0,q_r3_r13 | q_r13_r5 | q_r5_r19,2139.8993,77728500,77725500,3000,0.00
2,18,1,q_r3_r7 | q_r7_r22 | q_r22_r19,2139.8993,103990500,103987500,3000,0.00
2,18,2,q_r3_r1 | q_r1_r5 | q_r5_r19,2139.8993,176584500,176581500,3000,0.00
2,18,3,q_r3_r7 | q_r7_r5 | q_r5_r19,2139.8993,176674500,176670000,4500,0.00
2,19,0,q_r3_r1 | q_r1_r20,1.2611,43500,43500,0,0.00
2,19,1,q_r3_r13 | q_r13_r5 | q_r5_r1 | q_r1_r20,1.2611,46500,45000,1500,3.23
2,19,2,q_r3_r1 | q_r1_r10 | q_r10_r9 | q_r9_r20,1.2611,183000,183000,0,0.00
2,19,3,q_r3_r7 | q_r7_r5 | q_r5_r1 | q_r1_r20,1.2611,45000,43500,1500,3.33
2,20,0,q_r3_r1 | q_r1_r10 | q_r10_r21,7.8502,991500,990000,1500,0.15
2,20,1,q_r3_r13 | q_r13_r5 | q_r5_r4 | q_r4_r21,7.8502,163500,162000,1500,0.92
2,20,2,q_r3_r1 | q_r1_r5 | q_r5_r4 | q_r4_r21,7.8502,187500,186000,1500,0.80
2,20,3,q_r3_r7 | q_r7_r5 | q_r5_r4 | q_r4_r21,7.8502,622500,621000,1500,0.24
2,21,0,q_r3_r7 | q_r7_r22,33.4695,8184000,8182500,1500,0.02
2,21,3,q_r3_r13 | q_r13_r12 | q_r12_r15 | q_r15_r22,33.4695,184500,27000,157500,85.37
3,0,0,q_r4_r5 | q_r5_r1,35.5262,8419500,8419500,0,0.00
3,0,2,q_r4_r5 | q_r5_r13 | q_r13_r3 | q_r3_r1,35.5262,4500,3000,1500,33.33
3,0,3,q_r4_r17 | q_r17_r19 | q_r19_r5 | q_r5_r1,35.5262,459000,457500,1500,0.33
3,1,0,q_r4_r5 | q_r5_r7 | q_r7_r2,0.0866,10500,10500,0,0.00
3,1,1,q_r4_r5 | q_r5_r15 | q_r15_r2,0.0866,13500,13500,0,0.00
3,2,0,q_r4_r5 | q_r5_r13 | q_r13_r3,0.5971,4500,4500,0,0.00
3,2,1,q_r4_r5 | q_r5_r7 | q_r7_r3,0.5971,31500,31500,0,0.00
3,2,2,q_r4_r5 | q_r5_r1 | q_r1_r3,0.5971,115500,115500,0,0.00
3,4,0,q_r4_r5,26.3743,6594000,6594000,0,0.00
3,5,0,q_r4_r5 | q_r5_r13 | q_r13_r6,0.3290,61500,61500,0,0.00
3,5,1,q_r4_r5 | q_r5_r7 | q_r7_r6,0.3290,15000,15000,0,0.00
3,5,3,q_r4_r17 | q_r17_r19 | q_r19_r22 | q_r22_r7 | q_r7_r6,0.3290,7500,7500,0,0.00
3,6,0,q_r4_r5 | q_r5_r7,253.0499,57751500,57751500,0,0.00
3,6,1,q_r4_r17 | q_r17_r19 | q_r19_r22 | q_r22_r7,253.0499,5337000,5337000,0,0.00
3,6,2,q_r4_r5 | q_r5_r13 | q_r13_r6 | q_r6_r7,253.0499,16500,16500,0,0.00
3,6,3,q_r4_r17 | q_r17_r19 | q_r19_r5 | q_r5_r7,253.0499,160500,160500,0,0.00
3,7,0,q_r4_r5 | q_r5_r8,0.0878,13500,13500,0,0.00
3,7,1,q_r4_r5 | q_r5_r13 | q_r13_r8,0.0878,10500,10500,0,0.00
3,8,0,q_r4_r21 | q_r21_r10 | q_r10_r9,0.2196,6000,6000,0,0.00
3,8,1,q_r4_r5 | q_r5_r1 | q_r1_r20 | q_r20_r9,0.2196,37500,37500,0,0.00
3,8,2,q_r4_r5 | q_r5_r1 | q_r1_r10 | q_r10_r9,0.2196,13500,12000,1500,11.11
3,9,0,q_r4_r21 | q_r21_r10,8.9933,987000,987000,0,0.00
3,9,1,q_r4_r5 | q_r5_r1 | q_r1_r10,8.9933,1164000,1162500,1500,0.13
3,9,2,q_r4_r17 | q_r17_r19 | q_r19_r5 | q_r5_r1 | q_r1_r10,8.9933,99000,99000,0,0.00
3,10,0,q_r4_r5 | q_r5_r11,0.0153,4500,3000,1500,33.33
3,14,0,q_r4_r5 | q_r5_r15,41.6841,10333500,10332000,1500,0.01
3,14,1,q_r4_r17 | q_r17_r19 | q_r19_r22 | q_r22_r15,41.6841,75000,75000,0,0.00
3,14,2,q_r4_r5 | q_r5_r13 | q_r13_r12 | q_r12_r15,41.6841,6000,0,6000,100.00
3,14,3,q_r4_r17 | q_r17_r19 | q_r19_r5 | q_r5_r15,41.6841,10500,10500,0,0.00
3,15,0,q_r4_r5 | q_r5_r1 | q_r1_r16,0.7408,31500,30000,1500,4.76
3,15,1,q_r4_r21 | q_r21_r10 | q_r10_r1 | q_r1_r16,0.7408,10500,10500,0,0.00
3,15,2,q_r4_r5 | q_r5_r19 | q_r19_r22 | q_r22_r16,0.7408,145500,144000,1500,1.03
3,18,0,q_r4_r17 | q_r17_r19,8.8214,322500,322500,0,0.00
3,18,1,q_r4_r5 | q_r5_r19,8.8214,1800000,1798500,1500,0.08
3,18,2,q_r4_r5 | q_r5_r7 | q_r7_r22 | q_r22_r19,8.8214,84000,82500,1500,1.79
3,19,0,q_r4_r5 | q_r5_r1 | q_r1_r20,0.8512,144000,142500,1500,1.04
3,19,1,q_r4_r21 | q_r21_r10 | q_r10_r9 | q_r9_r20,0.8512,4500,4500,0,0.00
3,19,2,q_r4_r21 | q_r21_r10 | q_r10_r1 | q_r1_r20,0.8512,19500,19500,0,0.00
3,19,3,q_r4_r5 | q_r5_r13 | q_r13_r3 | q_r3_r1 | q_r1_r20,0.8512,48000,46500,1500,3.12
3,21,0,q_r4_r17 | q_r17_r19 | q_r19_r22,0.2587,27000,27000,0,0.00
3,21,1,q_r4_r5 | q_r5_r19 | q_r19_r22,0.2587,3000,1500,1500,50.00
3,21,3,q_r4_r5 | q_r5_r15 | q_r15_r22,0.2587,36000,34500,1500,4.17
4,0,0,q_r5_r1,366.1302,91522500,91522500,0,0.00
4,0,1,q_r5_r13 | q_r13_r3 | q_r3_r1,366.1302,4500,4500,0,0.00
4,0,2,q_r5_r7 | q_r7_r3 | q_r3_r1,366.1302,6000,6000,0,0.00
4,1,0,q_r5_r7 | q_r7_r2,34.1033,3738000,3738000,0,0.00
4,1,1,q_r5_r15 | q_r15_r2,34.1033,4788000,4788000,0,0.00
4,2,0,q_r5_r13 | q_r13_r3,41.9188,258000,258000,0,0.00
4,2,1,q_r5_r7 | q_r7_r3,41.9188,1951500,1951500,0,0.00
4,2,2,q_r5_r1 | q_r1_r3,41.9188,8272500,8272500,0,0.00
4,3,0,q_r5_r4,352.1944,88048500,88048500,0,0.00
4,5,0,q_r5_r13 | q_r13_r6,167.2231,33942000,33942000,0,0.00
4,5,1,q_r5_r7 | q_r7_r6,167.2231,7852500,7852500,0,0.00
4,5,3,q_r5_r13 | q_r13_r3 | q_r3_r7 | q_r7_r6,167.2231,13500,13500,0,0.00
4,6,0,q_r5_r7,97.9471,23940000,23938500,1500,0.01
4,6,3,q_r5_r13 | q_r13_r3 | q_r3_r7,97.9471,547500,547500,0,0.00
4,7,0,q_r5_r8,115.7648,19378500,19378500,0,0.00
4,7,1,q_r5_r13 | q_r13_r8,115.7648,9564000,9564000,0,0.00
4,8,0,q_r5_r1 | q_r1_r20 | q_r20_r9,2.2702,354000,354000,0,0.00
4,8,1,q_r5_r1 | q_r1_r10 | q_r10_r9,2.2702,115500,115500,0,0.00
4,8,2,q_r5_r4 | q_r4_r21 | q_r21_r10 | q_r10_r9,2.2702,85500,85500,0,0.00
4,8,3,q_r5_r13 | q_r13_r3 | q_r3_r1 | q_r1_r20 | q_r20_r9,2.2702,15000,15000,0,0.00
4,9,0,q_r5_r1 | q_r1_r10,50.8991,7843500,7843500,0,0.00
4,9,1,q_r5_r4 | q_r4_r21 | q_r21_r10,50.8991,4881000,4881000,0,0.00
4,10,0,q_r5_r11,5.3950,1275000,1275000,0,0.00
4,10,1,q_r5_r19 | q_r19_r22 | q_r22_r11,5.3950,72000,72000,0,0.00
4,10,2,q_r5_r7 | q_r7_r22 | q_r22_r11,5.3950,4500,4500,0,0.00
4,11,0,q_r5_r13 | q_r13_r12,261.4669,31651500,5322000,26329500,83.19
4,11,1,q_r5_r15 | q_r15_r12,261.4669,32401500,11674500,20727000,63.97
4,11,2,q_r5_r8 | q_r8_r13 | q_r13_r12,261.4669,460500,61500,399000,86.64
4,11,3,q_r5_r19 | q_r19_r22 | q_r22_r15 | q_r15_r12,261.4669,855000,231000,624000,72.98
4,12,0,q_r5_r13,40.6774,10170000,10170000,0,0.00
4,13,0,q_r5_r7 | q_r7_r14,0.8420,133500,133500,0,0.00
4,13,1,q_r5_r15 | q_r15_r2 | q_r2_r14,0.8420,51000,51000,0,0.00
4,13,2,q_r5_r7 | q_r7_r2 | q_r2_r14,0.8420,28500,28500,0,0.00
4,14,0,q_r5_r15,406.2617,101287500,101286000,1500,0.00
4,14,1,q_r5_r13 | q_r13_r12 | q_r12_r15,406.2617,9000,3000,6000,66.67
4,14,3,q_r5_r7 | q_r7_r22 | q_r22_r15,406.2617,271500,271500,0,0.00
4,15,0,q_r5_r1 | q_r1_r16,52.8961,2011500,2011500,0,0.00
4,15,1,q_r5_r19 | q_r19_r22 | q_r22_r16,52.8961,8713500,8713500,0,0.00
4,15,2,q_r5_r7 | q_r7_r22 | q_r22_r16,52.8961,460500,460500,0,0.00
4,15,3,q_r5_r15 | q_r15_r22 | q_r22_r16,52.8961,2041500,2041500,0,0.00
4,16,0,q_r5_r19 | q_r19_r17,2.1308,363000,363000,0,0.00
4,16,1,q_r5_r4 | q_r4_r17,2.1308,126000,126000,0,0.00
4,16,2,q_r5_r7 | q_r7_r22 | q_r22_r19 | q_r19_r17,2.1308,43500,43500,0,0.00
4,17,0,q_r5_r13 | q_r13_r6 | q_r6_r18,2.5571,217500,217500,0,0.00
4,17,1,q_r5_r19 | q_r19_r22 | q_r22_r18,2.5571,18000,18000,0,0.00
4,17,2,q_r5_r7 | q_r7_r22 | q_r22_r18,2.5571,405000,405000,0,0.00
4,18,0,q_r5_r19,637.3205,134136000,134134500,1500,0.00
4,18,1,q_r5_r7 | q_r7_r22 | q_r22_r19,637.3205,4906500,4906500,0,0.00
4,18,2,q_r5_r15 | q_r15_r22 | q_r22_r19,637.3205,20155500,20154000,1500,0.01
4,18,3,q_r5_r4 | q_r4_r17 | q_r17_r19,637.3205,135000,135000,0,0.00
4,19,0,q_r5_r1 | q_r1_r20,686.0450,80620500,80620500,0,0.00
4,19,1,q_r5_r13 | q_r13_r3 | q_r3_r1 | q_r1_r20,686.0450,8302500,8302500,0,0.00
4,19,2,q_r5_r1 | q_r1_r10 | q_r10_r9 | q_r9_r20,686.0450,79311000,79308000,3000,0.00
4,19,3,q_r5_r7 | q_r7_r3 | q_r3_r1 | q_r1_r20,686.0450,3280500,3280500,0,0.00
4,20,0,q_r5_r4 | q_r4_r21,8.5463,2088000,2088000,0,0.00
4,20,1,q_r5_r1 | q_r1_r10 | q_r10_r21,8.5463,48000,48000,0,0.00
4,21,0,q_r5_r19 | q_r19_r22,157.8153,15303000,15303000,0,0.00
4,21,1,q_r5_r7 | q_r7_r22,157.8153,832500,832500,0,0.00
4,21,2,q_r5_r15 | q_r15_r22,157.8153,22323000,22321500,1500,0.01
4,21,3,q_r5_r11 | q_r11_r22,157.8153,999000,999000,0,0.00
5,0,0,q_r6_r13 | q_r13_r5 | q_r5_r1,45.5923,706500,706500,0,0.00
5,0,1,q_r6_r7 | q_r7_r3 | q_r3_r1,45.5923,937500,937500,0,0.00
5,0,2,q_r6_r13 | q_r13_r3 | q_r3_r1,45.5923,7266000,7264500,1500,0.02
5,0,3,q_r6_r7 | q_r7_r5 | q_r5_r1,45.5923,2491500,2491500,0,0.00
5,1,0,q_r6_r7 | q_r7_r2,0.9041,207000,207000,0,0.00
5,1,3,q_r6_r7 | q_r7_r22 | q_r22_r15 | q_r15_r2,0.9041,21000,21000,0,0.00
5,2,0,q_r6_r13 | q_r13_r3,75.1098,4099500,4099500,0,0.00
5,2,1,q_r6_r7 | q_r7_r3,75.1098,14679000,14679000,0,0.00
5,3,0,q_r6_r13 | q_r13_r5 | q_r5_r4,0.9004,177000,177000,0,0.00
5,3,1,q_r6_r7 | q_r7_r5 | q_r5_r4,0.9004,48000,48000,0,0.00
5,4,0,q_r6_r13 | q_r13_r5,152.6402,30276000,30274500,1500,0.00
5,4,1,q_r6_r7 | q_r7_r5,152.6402,7780500,7780500,0,0.00
5,4,3,q_r6_r18 | q_r18_r22 | q_r22_r19 | q_r19_r5,152.6402,106500,105000,1500,1.41
5,6,0,q_r6_r7,14.0892,3523500,3523500,0,0.00
5,7,0,q_r6_r13 | q_r13_r8,11.1259,2779500,2779500,0,0.00
5,7,1,q_r6_r7 | q_r7_r5 | q_r5_r8,11.1259,3000,3000,0,0.00
5,8,0,q_r6_r13 | q_r13_r5 | q_r5_r1 | q_r1_r20 | q_r20_r9,0.1892,16500,16500,0,0.00
5,8,1,q_r6_r7 | q_r7_r3 | q_r3_r1 | q_r1_r20 | q_r20_r9,0.1892,16500,15000,1500,9.09
5,8,2,q_r6_r13 | q_r13_r3 | q_r3_r1 | q_r1_r20 | q_r20_r9,0.1892,15000,15000,0,0.00
5,9,0,q_r6_r13 | q_r13_r5 | q_r5_r1 | q_r1_r10,8.7555,100500,99000,1500,1.49
5,9,1,q_r6_r7 | q_r7_r3 | q_r3_r1 | q_r1_r10,8.7555,129000,127500,1500,1.16
5,9,2,q_r6_r13 | q_r13_r3 | q_r3_r1 | q_r1_r10,8.7555,1452000,1452000,0,0.00
5,9,3,q_r6_r7 | q_r7_r5 | q_r5_r1 | q_r1_r10,8.7555,510000,510000,0,0.00
